ID,Country,Group,Subject,Level,Question,Context,Answer Key,Option 1,Option 2,Option 3,Option 4,Option 5,is_few_shot
5056,Palestine,STEM,Physics,High," إذا كان موضع أربع أجسام متماثلة هي( 0،0) ،( 0،3)،( 3،3) ،( 3،0 )، فإن موضع مركز الكتلة هو
",,B,( 1.5 ، 0),(1.5 ، 1.5),(0 ، 1.5),(3 ، 3)  ,,0
5057,Palestine,STEM,Physics,High," إذا كان موضع ثالث أجسام متماثلة هي  (0،3 )، (2،1 )، (1،2) ، فإن موضع مركز الكتلة هو
",,B, (1 ، 1) , (1 ، 2) , (2 ، 1) , (1 ، 3),,0
5058,Palestine,STEM,Physics,High," جسمان نقطيان كتلة الأول نصف كتلة الثاني وإحداثيات الأول  (1- ، 4)  وإحداثيات الثاني  (2 ، 1 ) فإن موضع
 مركز الكتلة للجسمين هو ",,A, (1 ، 0) ,  (1 ، 2) , (2 ، 1) , (1 ، 1) ,,0
5059,Palestine,STEM,Physics,High," إذا كان موضع ثالث أجسام متماثلة هي  (2،2) ، (- 4 -، 4)  ،( -،5 , 7 )، فإن موضع مركز الكتلة هو
",,D,(1 ، - 3), (1 ، 3), (- ،1 3), (- 1 ، - 3),,0
5060,Palestine,STEM,Physics,High," إذا كان موضع جسم كتلته 1 كغم في النقطة  (4 ، 0 ) وكان موضع جسم أخر كتلته 2 كغم في النقطة  (1 ، 0)
 فإن موضع مركز الكتلة للجسمين هو ",,B, (0 ، 0 ), (0 ، 2) ,(2 ، 2) , (2 ، 0) ,,0
5061,Palestine,STEM,Physics,High," إذا كان موضع جسم كتلته 1 كغم في النقطة  (0 ، 0)  وكان موضع جسم أخر كتلته 2 كغم في النقطة ( 0 ، 3)
( فإن موضع مركز الكتلة للجسمين هو : ",,D, (0 ، 0) , (0 ، 2) , (0 ، 3) , (0 ، 1.5) ,,0
5062,Palestine,STEM,Physics,High, أربعة أجسام متساوية في الكتلة موضوعة على رؤوس مربع طول ضلعه 5 م احد قطريه منطبق على محور ص ، فإن مركز الكتلة لمجموعة الأجسام في النقطة :,,B,(5،5),(2.5،2.5),(0،2.5),ال شيء مما ذكر,,0
5063,Palestine,STEM,Physics,High, جسم كتلته ك موضوعة عند النقطة ) (0 ، 2)  وجسم آخر كتلته 4 ك موضوع في النقطة ( 1 ، 0)  ، فإن موضع  مركز الكتلة للجسمين هو,,B,(0،0),(0.8،0.4),(0.4،0.8),(0.2،0.1),,0
5064,Palestine,STEM,Physics,High," جسم كتلته 1 كغم موضوعة عند النقطة ( 0 ، 0)  وجسم آخر كتلته 2 كغم موضوع في النقطة ( 3 ، 0)  ، فإن
 إحداثيات مركز الكتلة للجسمين هو ",,B,(0،0),(2،0),(2،1),(0،1.5),,0
5065,Palestine,STEM,Physics,High," جسمان نقطيان ك أ = 0.5 ك ب واحداثيات الجسم أ هي )( 1- ، 4) ، واحداثيات الجسم ب ( 2 ، 1 ) فإن
 احداثيات مركز الكتلة لهما ",,D,(1،0),(1،2),(2،1),(1،1),,0
5066,Palestine,STEM,Physics,High, جسمان كتلة كل منهما 1 كغم ، يتحرك الأول بسرعة 1 م/ث باتجاه المحور السيني الموجب ويتحرك الثاني  بسرعة 1 م/ث باتجاه المحور الصادي الموجب ، إن إحداثيات سرعة مركز الكتلة لهما هي,,D,(1 ، 1),(1 ، 0.5),(0.5 ، 1),(0.5 ، 0.5),,0
5067,Palestine,STEM,Physics,High,.تحرك جسم 3 كغم بسرعة 3 م/ث نحو محور السينات الموجب وجسم آخر كتلته 2 كغم يتحرك بسرعة 4 م/ث نحو محور السينات السالب ، فإن مقدار سرعة مركز الكتلة يساوي,,D,5/2 م/ث,3/2 م/ث,3/1 م/ث,5/1 م/ث,,0
5068,Palestine,STEM,Physics,High," إذا أثرت قوة مقدارها 12 نيوتن في نظام يحتوي ثالث أجسام كتلة كل منها
1 كغم ، فإن تسارع مركز كتلة النظام هو",,B,2 أ. 12 م/ث, 4 م/ث,6 م/ث,9 م/ث 2 2,,0
5069,Palestine,STEM,Physics,High, إذا أثرت قوة محصلة مقدارها 8 نيوتن في نظام يحتوي أربعة أجسام كتلة كل منها 1 كغم ، فإن تسارع مركز كتلة النظام هو .,,B,  12 م/ث,2 م/ث,32 م/ث 2 د., 8 م/ث 2,,0
5070,Palestine,STEM,Physics,High, جسم كتلته 2 كغم يتحرك بسرعة 10 م/ث نحو محور السينات الموجب وجسم آخر كتلته 3 كغم يتحرك بسرعة 5 م/ث نحو محور الصادات الموجب ، فإن مقدار سرعة مركز الكتلة يساوي,,B,3 م/ث,5 م/ث,4.5 م/ث,7.5 م/ث,,0
5071,Palestine,STEM,Physics,High, نظام يتألف من عدد من الجسيمات كتلة كل واحد منها 2 كغم تأثر النظام بقوة محصلة 80 نيوتن فحركته بتسارع 5 م/ث 2 فإن عدد الجسيمات في النظام هي,,B,10 جسيمات,8 جسيمات,32 جسيم,5 جسيمات,,0
5072,Palestine,STEM,Physics,High, يتحرك مركز كتلة نظام بسرعة ثابتة ، أثرت عليه قوة خارجية على احد الأجسام المكونة له بشكل مفاجئ بعكس اتجاه حركة مركز الكتلة ، فان سرعة مركز الكتلة,,B,تزداد,تقل,تبقى ثابتة,جميع ما ذكر,,0
5073,Palestine,STEM,Physics,High, تسارع مركز الكتلة لنظام يتكون من ثالث أجسام كتلة كل منها ك3  تؤثر فيه قوة محصلة 10 ك نيوتن .,,B,1 نيوتن,10 نيوتن,3 نيوتن,30 نيوتن,,0
5074,Palestine,STEM,Physics,High, سرعة مركز الكتلة لنظام يتكون من جسمين ك ، 2 ك يتحركان بسرعة 3 ع باتجاهين متعاكسين = :,,A,ع,2 ع,3 ع,0.5 ع,,0
5075,Palestine,STEM,Physics,High," كمية التحرك للنظام الذي يتكون من كرتين متماثلتين في الكتلة "" ك "" وتسيران باتجاهين متعاكسين و بنفس السرعة "" ع "" هي",,B,2 ك ع,صفر,ك ع,0.5 ك ع,,0
5076,Palestine,STEM,Physics,High, كمية التحرك لنظام يتكون من كرتين كتلة إحداهما ضعف كتلة الأخرى ويتحركان في اتجاهين متعاكسين بنفس  السرعة تساوي :,,C,2 ك ع,صفر,ك ع,0.5 ك ع,,0
5077,Palestine,STEM,Physics,High, كمية التحرك للنظام الذي يتكون من كرتين متماثلتين وكتلة كل منهما ك وتسيران بنفس الاتجاه و بنفس السرعة,,A,2 ك ع,صفر,ك ع,5 ك ع,,0
5078,Palestine,STEM,Physics,High,إذا كانت كمية تحرك النظام يساوي صفر فإن :,,A,سرعة مركز كتلته تساوي صفر,جميع األجسام فيه ساكنة,محصلة القوى الخارجية عليه معدومة,ال توجد قوى متبادلة,,0
5079,Palestine,STEM,Physics,High, إن حركة مركز كتلة مجموعة من الجسيمات في نظام مغلق تكون بسرعة ثابتة عندما:,,B,تكون محصلة القوى التي تؤثر فيها الجسيمات في بعضها البعض = صفر,تكون محصلة القوى الخارجية التي تؤثر في الجسيمات = صفر,سرعة مركز كتلة الجسيمات = صفر,تتوزع الجسيمات حول مركز الكتلة بانتظام .,,0
5080,Palestine,STEM,Physics,High, انفجرت قذيفة ساكنة كتلتها 16 كغم إلى جزأين، فإذا كانت كتلة الأول 12 كغم ويتحرك بسرعة 4 م/ث فإن مقدار طاقة حركة الجزء الثاني بوحدة الجول =,,A,288,96,192,144,,0
5081,Palestine,STEM,Physics,High,قذيفة كتلتها 2 كغم انطلقت بسرعة 200 م/ث من فوهة المدفع موضوع على الأرض كتلته 500 كغم عندئذ تكون سرعة ارتداد المدفع بوحدة م/ث هي :,,C,1.25,-1.25,-0.8,0.8,,0
5082,Palestine,STEM,Physics,High, رجل وزنه 800 نيوتن يدفع طفل وزنه 400 نيوتن يقف على أرض صالة تزلج بقوة مقدارها 100 نيوتن وبالتالي فإن الطفل يدفع الرجل بقوة تساوي بوحدة نيوتن,,D,-50,50,100,-100,,0
5083,Palestine,STEM,Physics,High, إذا دفع رجل كتلته 70 كغم يقف على أرض جليدية أفقية طفالً كتلته 50 كغم وبالتالي فإن التغير في كمية تحرك للرجل والطفل معاً بوحدة كغم. م/ث هي :,,D,140,240,100,صفر,,0
5084,Palestine,STEM,Physics,High, نابض مضغوط بين كرتين كتلتاهما 2 كغم ، 1 كغم على سطح أفقي وهو غير مربوط بأي منهما فإذا تحركت الكبرى بعد افالت النابض بسرعة 0.5 م/ث فإن الطاقة التي تكون مختزنة في النابض بوحدة الجول,,C,1,0.25,0.75,1.5,,0
5085,Palestine,STEM,Physics,High, انفجر جسم كتلته ك وسرعته ع إلى جزئيين متساويين فإن سرعة مركز الكتلة بعد الانفجار تساوي :,,C,2 ع,4 ع,ع,صفر,,0
5086,Palestine,STEM,Physics,High, إذا تدافع جسمان مختلفان في الكتلة فإن الجسم الأكبر كتلته :,,B,يتحرك بسرعة أكبر من الجسم األخر .,يتحرك بسرعة اقل من الجسم األخر,يتحرك بسرعة مساوية للجسم األخر,ال تتغير كمية تحركه,,0
5087,Palestine,STEM,Physics,High, رجل كتلته 90 كغم يجلس في قارب كتلته 100 كغم ويمسك حج ًرا كتلته 5 كغم فإذا رمى الرجل الحجر بسرعة 4 م/ث أفقيًا باتجاه الشمال فتكون سرعة الرجل و القارب بعد رمي الحجر بوحدة م/ ث هي تقريبا,,B,0.11 شماا,0.11 جنوبا,20 شماالً,1.21. جنوبا,,0
5088,Palestine,STEM,Physics,High, انفجر جسم ساكن إلى ثالثة أجزاء متساوية وعليه :,,B,"كمية التحرك محفوظة , الطاقة الميكانيكية محفوظة .","كمية التحرك محفوظة , الطاقة الميكانيكية غير محفوظة .",". كمية التحرك غير محفوظة , الطاقة الميكانيكية محفوظة .","كمية التحرك غير محفوظة , الطاقة الميكانيكية غير محفوظة",,0
5089,Palestine,STEM,Physics,High," يحمل صياد بندقية صيد ويطلق رصاصة باتجاه هدف متحرك، و بناءاً على قانون نيوتن الثالث تنطلق الرصاصة إلى الأمام فيما يرتد الصياد و البندقية إلى الخلف ,وعليه يجب أن يكون تسارع البندقية و الرجل :",,D,مساو لتسارع الرصاصة,أكبر من تسارع الرصاصة,صفر,أقل من تسارع الرصاصة,,0
5090,Palestine,STEM,Physics,High,مبدأ حفظ كمية التحرك يكافئ:,,D,قانون نيوتن الثاني,قانون نيوتن األول,قانون نيوتن الثالث,قانون الجذب العام,,0
5091,Palestine,STEM,Physics,High, تدافعت مركبتان ساكنتان كتلتيهما على الترتيب 2 و 4 كغم من السكون فتغيرت كمية حركة المركبة الأولى بمقدار 50 كغم.م/ث وبالتالي فان التغير في كمية حركة المركبة الثانية بوحدة كغم. م/ ث يساوي:,,C,100,200,50,25,,0
5092,Palestine,STEM,Physics,High, انفجر جسم كتلته ك وسرعته 2 م/ث إلى جسمين بنسبة 1 : 2 وكانت سرعة الكتلة الصغرى 9 م/ث باتجاه الجسم الأصلي فإن سرعة الجسم الثاني :,,B,2.5 م/ث,– 1.5 م/ث,– 4.5 م/ث,صفر,,0
5093,Palestine,STEM,Physics,High," جسم كتلته ك أثرت عليه قوة مقدارها 10 ك نيوتن لمدة 1 ثانية انفجر لجسمين كتلة أحدهما ثالثة أمثال اآلخر
فتحرك الجسم الأصغر بعد الانفجار بسرعة 4 م/ث بنفس اتجاه حركة الجسم الأصلي فإن سرعة الجسم الأكبر بعد
االنفجار هي",,A, 12 م/ث عكس االتجاه,12 م/ث بنفس االتجاه,2 م/ث بنفس االتجاه,. 2 م/ث عكس االتجاه,,0
5094,Palestine,STEM,Physics,High," يتحرك صاروخ بسرعة 100م/ث انفجر إلى جزأين كتلة الأول ضعف الثانية وسرعة الأول = 300م/ث وبذلك
تكون سرعة مركز الكتلة هي",,B, 400 م/ث,100 م/ث,200 م/ث,300 م/ث,,0
5095,Palestine,STEM,Physics,High,"جسم كتلته 10 كغم يتحرك على سطح أفقي أملس بسرعة 20 م/ث باتجاه محور س الموجب انفجر أثناء
حركته إلى جزأين كتلة الأول 6 كغم وتحرك بعد الانفجار بسرعة 50 م/ث باتجاه محور س الموجب، فان مقدار
التغير في الطاقة الحركية بوحدة الجول = ",,A,6750,6250,6500,6000,,0
5096,Palestine,STEM,Physics,High,"يتحرك جسم نحو الشرق بكمية تحرك كت ، فإذا أثرت عليه قوة فأصبحت كمية تحركه 4 كت نحو الغرب
 فإن دفع محصلة القوى عليه تساوي :",,B,3 كت نحو الشرق,5 كت نحو الغرب,3 كت نحو الغرب,5 كت نحو الشرق,,0
5097,Palestine,STEM,Physics,High,دفع محصلة القوى المؤثرة على جسم متحرك يساوي,,B,التغير في طاقة حركته,التغير في كمية تحركه,التغير في كتلته,التغير في سرعة تحريكه,,0
5098,Palestine,STEM,Physics,High,معامل الارتداد بين جسمين متصادمين ال يعتمد على,,C,سرعة أي من الجسمين, اتجاه حركة أي من الجسمين,كتلة أي من الجسمين,نوع مادة الجسمين,,0
5099,Palestine,STEM,Physics,High,"كرتان كتلتاهما ،1 2 كغم تسيران باتجاه واحد بسرعة ،4 10 م/ث فإذا اصطدمتا وكونتا جسماً واحداً ، فأن
السرعة التي تتحرك الكرتان معاً بوحدة م/ث تساوي",,C,– 8,5.3,8,-5.3,,0
5100,Palestine,STEM,Physics,High,الكمية المحفوظة دائماً في أية عملية تصادم بين جسمين أو أكثر هي,,C,طاقة الحركة,الطاقة الميكانيكية,كمية التحرك,مجموع سرعات الجسم,,0
5101,Palestine,STEM,Physics,High,عندما يكون معامل الارتداد بين جسمين متصادمين = صفر فإن,,C,سرعة مركز الكتلة بعد التصادم = صفر,سرعة أحد الجسمين بعد التصادم = صفر,. السرعة النسبية بعد التصادم = صفر,. كمية التحرك بعد التصادم = صفر,,0
5102,Palestine,STEM,Physics,High,"أطلقت قذيفة كتلتها 1كجم بسرعة 200 م/ث على لوح خشبي سميك ساكن كتلته 4 كجم معلق بحبل مهمل
الكتلة متين فإذا استقرت القذيفة داخل اللوح، فأن مقدار السرعة التي تتحرك بها المجموعة بوحدة م/ث تساوي:",,D,5,20,25,40,,0
5103,Palestine,STEM,Physics,High,سرعة مركز كتلة النظام المغلق المعزول تكون محفوظة في ,,D,التصادم المرن,التصادم غير المرن,التصادم عديم المرنة,جميع التصادمات,,0
5104,Palestine,STEM,Physics,High,تكون الطاقة المفقودة لتصادم جسمين أقل ما يمكن عندما يكون معامل الارتداد بينهما,,D,0,0.2,1.4,0.8,,0
5105,Palestine,STEM,Physics,High,"تتحرك كرة كتلتها 10 كغم بسرعة 5 م/ث نحو جدار رأسي، فإذا كان معامل الارتداد بين الكرة والجدار يساوي
0.2 ، فإن السرعة التي ترتد بها الكرة عن الجدار بوحدة م/ث هي :",,B,0,1,3,4,,0
5106,Palestine,STEM,Physics,High,قانون كيرشوف الثاني مبني على مبدأ,,C,. حفظ الشحنة,حفظ الكتلة,حفظ الطاقة,حفظ كمية التحرك,,0
5107,Palestine,STEM,Physics,High, درجة الحرارة التي تفقد فيها المادة مقاومتها لمرور التيار الكهربائي,,C,درجة كلفن,درجة كوري,لدرجة الحرجة,درجة سلزيوس,,0
5108,Palestine,STEM,Physics,High, لقاس مقاومة مجهولة مباشرة نستخدم جهاز,,D,األميتر,الفولتميتر,الجلفانوميتر,االوميتر,,0
5109,Palestine,STEM,Physics,High,إذا كان التيار في الكهربائي نفس إتجاه سهم القوة الدافعة للمصدر فإن فرق الجهد بين طرفي المصدر يساوي,,C,القوة الدافعة,أكبر من القوة الدافعة,. أقل من القوة الدافعة,ال شيء مما يذكر ,,0
5110,Palestine,STEM,Physics,High,إذا كانت مقاومية المادة 0.5 أوم.م ، فإن حاصل ضربها في موصليتها يساوي,,C,0.2,5,1,0.5,,0
5111,Palestine,STEM,Physics,High,إذا كان المعامل الحراري لمادة موجباً فإن,,C,المقاومة المذكورة مادة شبه موصلة,مقاومة المادة تنخفض بارتفاع درجة الحرارة,مقاومة المادة ترتفع بارتفاع درجة الحرارة,ال تتأثر مقاومة المادة بتغير درجة الحرارة,,0
5112,Palestine,STEM,Physics,High,معدل كمية الطاقة الحرارية المتولدة في مقاومة فلزية عند ثبوت درجة الحرارة تناسب طردياً مع,,C,المقاومة الكهربائية,شدة التيار,مربع شدة التيار,فرق الجهد,,0
5113,Palestine,STEM,Physics,High,إذا كانت الطاقة الناتجة عن تيار كهربائي شدته 2 أمبير خالل 4 ثوان تساوي 40 جول ، فإن فرق الجهد يساوي,,C,16 فولت,10 فولت,5 فولت,8 فولت,,0
5114,Palestine,STEM,Physics,High,"إذا علمت أن الشحنات الموجبة التي عبرت مقطع موصل 3 ميكروكولوم والشحنات السالبة 2 ميكروكولوم خالل 20
 ثانية فإن شدة التيار تساوي ",,D,0.01 ميكروأمبير,0.05 ميكروأمبير,100 ميكروأمبير,0.25 ميكروأمبير,,0
5115,Palestine,STEM,Physics,High,تقاس موصلية الموصل بوحدة,,D,أوم,أوم . م,أوم / م,1 / أوم . م,,0
5116,Palestine,STEM,Physics,High,اتجاه التيار الكهربي في دارة كهربية باتجاه حركة الشحنات الموجبة يمثل اتجاه,,B,التيار االلكتروني,التيار االصطالحي,التيار الدوامي,جميع أنواع االتجاهات للتيار,,0
5117,Palestine,STEM,Physics,High,االتجاه الفعلي لحركة الالكترونات في الموصالت الفلزية يمثل,,A,.التيار االلكتروني,التيار االصطالحي,. التيار الدوامي,جميع أنواع االتجاهات للتيار ,,0
5118,Palestine,STEM,Physics,High,تقاس شدة التيار في دارة كهربية بجهاز يسمى,,C,الفولتميتر,االوميتر,األميتر,قنطرة ويتستون,,0
5119,Palestine,STEM,Physics,High,متوسط السرعة لاللكترونات داخل موصل فلزي في دارة كهربية مغلقة تعرف ب,,D,السرعة الزاوية,السرعة االنسيابية,. سرعة انتشار المجال,السرعة االندفاعية,,0
5120,Palestine,STEM,Physics,High,كثافة شدة التيار تتناسب طرديا مع شدة المجال الكهربي المؤثر داخل الموصالت الفلزية يمثل نص قانون,,B,كولوم,أوم,جول,أمبير,,0
5121,Palestine,STEM,Physics,High,مقاومة موصل طوله 1 متر ومساحة مقطعه العرضي 1 متر مربع يسمى,,C,المقاومة الكهربية,ثابت الموصلية,مقاومية موصل,المقاومة المتغيرة,,0
5122,Palestine,STEM,Physics,High,المواد التي تقل مقاومتها بارتفاع درجة الحرارة هي ,,A,اشباه الموصالت,فائقة التوصيل,العازلة,جيدة التوصيل,,0
5123,Palestine,STEM,Physics,High,ظاهرة انعدام مقاومية المادة تقريبا عند درجة حرارة معينة تسمى,,D,التوصيل الحراري,فرط الموصلية,الكهروضوئية,الدرجة الحرجة,,0
5124,Palestine,STEM,Physics,High,تتميز المواد فائقة الموصلية بأنها,,D,ت شتت قسم كبير من الطاقة,سرعتها عالية في األداء,حساسيتها للقياس عالية جدا,جميع ما ذكر,,0
5125,Palestine,STEM,Physics,High,معدل كمية الحرارة المتولدة في مقاومة فلزية تتناسب طرديا مع مربع شدة التيار المار عند ثبوت درجة الحرارة,,D,قانون اوم,قانون امبير,قانون كولوم,قانون جول,,0
5126,Palestine,STEM,Physics,High,للحصول على مقاومة صغيرة من عدة مقاومات نقوم بتوصيلها,,B,على التوالي,على التوازي,. في عدة نقاط مشتركه,. في عدة نقاط مشتركه,,0
5127,Palestine,STEM,Physics,High,الشغل الذي تبذله البطارية في نقل وحدة الشحنات الموجبة من القطب السالب إلى القطب الموجب داخل البطارية يسمى,,B,القدرة الكهربية,القوة الدافعة الكهربية,الطاقة الكهربية,. جميع ما ذكر,,0
5128,Palestine,STEM,Physics,High,تقاس القوة الدافعة الكهربية لعمود أو بطارية بنفس وحدات قياس ,,A,فرق الجهد الكهربي,الشغل الكهربي,الطاقة الكهربية,شدة التيار الكهربي,,0
5129,Palestine,STEM,Physics,High, يقاس فرق الجهد الكهربي وكذلك القوة الدافعة الكهربية بجهاز يسمى,,A,الفولتميتر,االوميتر,األميتر,قنطرة ويتستون,,0
5130,Palestine,STEM,Physics,High,عند استخدام جهاز الفولتميتر في القياس يوصل مع الدائرة,,B,حسب شكل,على التوالي,حسب اتجاه التيار,على التوازي,,0
5131,Palestine,STEM,Physics,High,يكون فرق الجهد بين طرفي المصدر مساويا للقوة الدافعة الكهربية,,D,عندما يكون المصدر مثالي,عندما تكون الدائرة مفتوحة,عند إهمال المقاومة الداخلية,جميع ما ذكر,,0
5132,Palestine,STEM,Physics,High,فرق الجهد بين طرفي المصدر غير المثالي يكون,,D,مساويا للقوة الدافعة الكهربية دائما,اكبر من القوة الدافعة الكهربية,صغر من القوة الدافعة الكهربية,اكبر أو اصغر من القوة الدافعة الكهربية,,0
5133,Palestine,STEM,Physics,High,عناصر الدارة التي يمكن أن تحدث تغيرا في الجهد هي,,D,األسالك فقط,المقاومات فقط,المصادر الكهربية فقط,. المصادر الكهربية والمقاومات,,0
5134,Palestine,STEM,Physics,High,يظهر خطأ في قياس المقاومة باستخدام قانون أوم بسبب,,C,عدم دقة توصيل األميتر,ثبوت درجة حرارة الدائرة,يمرر الفولتميتر قليال من تيار الدائرة,عدم إحكام وصالت الربط في الدائرة,,0
5135,Palestine,STEM,Physics,High,مجموع التيارات الداخلة إلى نقطة تفرع يساوي,,B,جهد هذه النقطة,مجموع التيارات الخارجة من النقطة,جهود نقاط الدارة جميعها,ضعف مجموع التيارات الخارجة من النقطة,,0
5136,Palestine,STEM,Physics,High,في قانون أوم نجد أن مقاومة موصل هي نسبة,,B,. شدة التيار إلى فرق الجهد,فرق الجهد إلى شدة التيار,المقاومة النوعية إلى درجة الحرارة,المقاومة النوعية إلى المعامل الحراري,,0
5137,Palestine,STEM,Physics,High,الشغل الكهربائي المبذول خالل وحدة الزمن هو,,A,القدرة الكهربائية,السعة الكهربائية,شدة التيار الكهربائي,الجهد الكهربائي,,0
5138,Palestine,STEM,Physics,High,الطاقة التي تفقدها وحدة الشحنات الكهربائية بين نقطتين في دائرة كهربائية تمثل,,A,فرق الجهد,شدة التيار,القوة المحركة,المقاومة الكهربائية,,0
5139,Palestine,STEM,Physics,High,مجموعة مقاومات متصلة على التوالي في دائرة كهربائية إذا أبدلنا توصيلها إلى التوازي فإن,,D,شدة التيار تقل,شدة التيار تقل,المقاومة المكافئة ال تتغير,المقاومة المكافئة تقل,,0
5140,Palestine,STEM,Physics,High,فرق الجهد بين طرفي موصل مقاومته واحد أوم عندما يمر فيه تيار شدته واحد أمبير هو,,B,األمبير,الفولت,الكولوم,األوم,,0
5141,Palestine,STEM,Physics,High,مقاومة ناقل يمر فيه تيار شدته  1 أمبير  عندما يكون فرق الجهد بين طرفيه 1 فولت  هو,,C,الفولت,األمبير,األوم,الكولوم,,0
5142,Palestine,STEM,Physics,High,الدرجة الحرجة لموصل,,A,تنعدم عندها المقاومة,تنعدم عندها المقاومة,. تعادل الصفر المطلق,تعادل الصفر المئوي,,0
5143,Palestine,STEM,Physics,High,الشغل المبذول خالل وحدة الزمن هو,,B,الطاقة,القدرة,التكلفة,. القوة المحركة الكهربائية,,0
5144,Palestine,STEM,Physics,High,شدة التيار المار في ناقل مقاومته  1 أوم عندما يكون فرق الجهد بين طرفيه  1 فولت  هو ,,D,الفاراد,الجول,الكولوم,األمبير,,0
5145,Palestine,STEM,Physics,High,للحصول على أميتر نوصل مع ملف الجلفانومتر مقاومة,,C,صغيرة على التوالي,. كبيرة على التوازي,صغيرة على التوازي,كبيرة على التوالي,,0
5146,Palestine,STEM,Physics,High,للحصول على فولتميتر توصل مع ملف الجلفانومتر مقاومة :,,B,. صغيرة على التوالي,كبيرة على التوالي,صغيرة على التوازي,كبيرة على التوازي,,0
5147,Palestine,STEM,Physics,High,الكمية الفيزيائية التي يمكن قياسها بوحدة ( فولت / أمبير ),,A,المقاومة الكهربائية,فرق الجهد الكهربائي,شدة التيار الكهربائي,القوة المحركة الكهربائية,,0
5148,Palestine,STEM,Physics,High,مقاومتان مقدار كل منهما  م  إذا وصلتا على التوازي كافأتا,,A,0.5 م,م,2 م,1.5 م,,0
5149,Palestine,STEM,Physics,High,النسبة بين شدة المجال الكهربائي الى كثافة التيار,,B,المقاومة,المقاومية,الموصلية,مقلوب المقاومة.,,0
5150,Palestine,STEM,Physics,High,يقاس التيار الكهربائي بوحدة الأمبير وهي تكافئ,,B,كولوم . ث,كولوم /ث,نيوتن . كولوم,.نيوتن /كولوم,,0
5151,Palestine,STEM,Physics,High,إذا أعيد تشكيل سلك مقاومته م ليصبح ثالث أمثال طوله الأصلي تصبح مقاومته,,C,6 م,16 م,9 م,. 2 م,,0
5152,Palestine,STEM,Physics,High,إذا أعيد تشكيل سلك ليزداد طوله إلى ثالث أمثال طوله الأصلي فإن مقاومته,,C,تزداد إلى ثالثة أمثال,تقل للثلث,تزداد إلى تسعة أمثال,تبقى ثابتة,,0
5153,Palestine,STEM,Physics,High,ثالث مقاومات متساوية وصلت على التوالي فكانت المكافئة 18 أوم فعند وصلها على التوازي تصبح المكافئة,,D,6 اوم,. 3 اوم,4. اوم,2. اوم,,0
5154,Palestine,STEM,Physics,High,ينشأ التيار الكهربائي في السلك الفلزي عند حركة اإللكترونات الحرة فيه تحت تأثير,,D,المجال المغناطيسي,ارتفاع درجة الحرارة,. زيادة سعة اهتزاز ذراته,المجال الكهربائي,,0
5155,Palestine,STEM,Physics,High,سلكان من النحاس ، الأول طوله ل ونصف قطره نق ومقاومته م والثاني طوله 2 ل ونصف قطر نق فإن مقاومته,,D,م / 4,م / 2,م,2 م,,0
5156,Palestine,STEM,Physics,High,إذا كانت شدة التيار المار في الدارة 8 أمبير فإن كمية الشحنة الكهربائية المارة في مقطع الدارة خالل 10 دقائق,,D,80 كولوم,48 كولوم,480 كولوم,4800 كولوم,,0
5157,Palestine,STEM,Physics,High,المصباح المسجل على زجاجته (100 واط – 250 فولت) تكون المقاومة الكهربائية لفتيله,,D,0.4 واط,2.5 واط,40 واط,625 واط,,0
5158,Palestine,STEM,Physics,High," إذا وصلت 5 مقاومات مقدار كل منها 5 اوم على التوازي إلى فرق جهد مقداره 5 فولت فان شده التيار المار في كل
 مقاومه بوحدة الأمبير تساوى",,A,1 أمبير,0.2 أمبير,25 أمبير,5 أمبير,,0
5159,Palestine,STEM,Physics,High,قام باحث بإجراء تجربة لتحديد قيمة المعامل الحراري لمادة فكان المعامل الحراري سالباً فإن المادة قد تكون,,D,فضة,ألمنيوم,نحاس,سيليكون,,0
5160,Palestine,STEM,Physics,High,إذا كان المعامل الحراري لمادة سالب فإن مقاومة هذه المادة عند رفع درجة الحرارة,,D,تبقى ثابتة,تزداد,تنعدم,تقل,,0
5162,Palestine,STEM,Physics,High,جهاز مكتوب عليه 200 فولت ، 500 واط فإذا تم تشغيله على جهد 100 فولت فإن قدرة الجهاز تصبح,,D,200 واط,250 واط,500 واط,125 واط,,0
5163,Palestine,STEM,Physics,High,الفرق في درجات الحرارة الالزمة لمضاعفة مقاومية موصل معامله الحراري 0.05 / ك,,D,10 كلفن,30 كلفن,40 كلفن,. 20 كلفن,,0
5164,Palestine,STEM,Physics,High,الفرق في درجات الحرارة الالزمة لمادة معاملها الحراري - 0.05 / ك إلنقاص مقاوميتها للنصف,,D,20 كلفن,5 كلفن,12 كلفن,10 كلفن,,0
5165,Palestine,STEM,Physics,High,سلك مقاومته م قطع إلى نصفين ثم وصال على التوازي فإن المقاومة المكافئة,,D,م,2 م,0.5 م,0.25 م,,0
5166,Palestine,STEM,Physics,High,عند إعادة تشكيل سلك مقاومته م ليصبح طوله نصف طوله الأصلي فإن مقاومته تصبح,,D,م,4 م,0.5 م,0.25 م,,0
5167,Palestine,STEM,Physics,High,جميع ما يلي يمثل خصائص خطوط المجال المغناطيسي ما عدا,,B,لا تتقاطع,تدفقها عبر سطح مغلق لا يساوي صفر,تأخذ مساراً مغلقا,تدل كثافتها على مقدار المجال,,0
