ID,Country,Group,Subject,Level,Question,Context,Answer Key,Option 1,Option 2,Option 3,Option 4,Option 5,is_few_shot
391,,Humanities,Islamic Studies,,ما هي أعظم سورة في القرآن الكريم؟,,B,سورة طه,سورة الفاتحة,سورة الناس,سورة الفلق,,0
392,,Humanities,Islamic Studies,,"ما هي السورة التي تنتهي بقوله تعالى ""واعبد ربك حتى يأتيك اليقين""؟",,A,سورة الحجر,سورة النمل,سورة النساء,سورة طه,,0
393,,Humanities,Islamic Studies,,ما هي السورة التي تعدل ثلث القرآن؟,,C,سورة المزمل,سورة النبأ,سورة الإخلاص,سورة الكافرون,,0
394,,Humanities,Islamic Studies,,كم عدد أيام الحج؟,,C,أربعة أيام,خمسة أيام,ستة أيام,سبعة أيام,,0
395,,Humanities,Islamic Studies,,ماذا يطلق على يوم النحر في القرآن الكريم؟,,A,يوم الحج الأكبر,يوم الحج الأصغر,يوم التروية,يوم عرفة,,0
396,,Humanities,Islamic Studies,,في أي يوم من أيام الحج يوم عرفة العظيم؟,,D,الثاني عشر من ذي الحجة,الحادي عشر من ذي الحجة,العاشر من ذي الحجة,التاسع من ذي الحجة,,0
397,,Humanities,Islamic Studies,,هل الحج من أركان الإسلام؟,,A,نعم,لا,,,,0
398,,Humanities,Islamic Studies,,يعتبر الحج من أركان؟,,B,الإيمان,الإسلام,الصلاة,الصيام,,0
399,,Humanities,Islamic Studies,,ماهو حكم الحج في الإسلام؟,,A,فرض على من استطاع,سنة,مكروه,مستحب,,0
400,,Humanities,Islamic Studies,,كم مرة يطوف الحاج حول الكعبة؟,,B,ثمان مرات,سبع مرات,ست مرات,خمس مرات,,0
401,,Humanities,Islamic Studies,,في أي شهر يحج المسلمون؟,,C,شهر رمضان,شهر شعبان,شهر ذي الحجة,شهر ذي القعدة,,0
402,,Humanities,Islamic Studies,,يجب على المسلم الوقوف في..؟,,D,مزدلفة,منى,مكة,عرفات,,0
403,,Humanities,Islamic Studies,,في أي عام ميلادي توفي النبي محمد صلى الله عليه وسلم؟,,C,752 م,633 م,632 م,755 م,,0
404,,Humanities,Islamic Studies,,ما هو أضعف البيوت كما ذكر في القرآن الكريم؟,,A,بيت العنكبوت,بيت الجراد,بيت النمل,بيت النحل,,0
405,,Humanities,Islamic Studies,,قال تعالى في سورة القلم: (فأصبحت كالصريم (20)) ما المقصود بالصريم؟,,D,كنوز الشمس,خضراء,كإشراقة النهار,الليل الأسود,,0
406,,Humanities,Islamic Studies,,متى احتفل المسلمون بعيد الفطر؟,,A,2 هـ,4 هـ,3 هـ,5 هـ,,0
407,,Humanities,Islamic Studies,,في أي يوم خلق آدم عليه السلام؟,,D,يوم القدر,يوم عرفة,يوم النحر,يوم الجمعة,,0
408,,Humanities,Islamic Studies,,من هي الملقبة بذات النطاقين؟,,A,أسماء بنت أبي بكر,عائشة رضي الله عنها,خديجة بنت خويلد,حفصة بنت عمر,,0
409,,Humanities,Islamic Studies,,ما اسم الذبيحة التي تذبح عن المولود وهي سنة مؤكدة؟,,B,الوضيمة,العقيقة,الوليمة,العذيرة,,0
410,,Humanities,Islamic Studies,,قال تعالى: (والذاريات ذروا) ما المقصود بالذاريات؟,,C,الأمطار,الملائكة,الرياح,السحاب,,0
411,,Humanities,Islamic Studies,,من هو خطيب الرسول صلى الله عليه وسلم؟,,D,مصعب بن عمير,كعب بن مالك,عمرو بن العاص,ثابت بن قيس,,0
412,,Humanities,Islamic Studies,,قال تعالى: (كأنهم حمر مستنفرة(50) فرت من قسورة) ما معنى قسورة؟,,C,ثعلب,ذئب,أسد,نمر,,0
413,,Humanities,Islamic Studies,,نوع من أنواع الربا يقوم على التفاضل في الجنس الواحد ماذا يسمى؟,,A,ربا الفضل,ربا المال,ربا القرض,ربا النسيئة,,0
414,,Humanities,Islamic Studies,,من قائل هذا الدعاء: (رب بما أنعمت علي فلن أكون ظهيرا للمجرمين)؟,,D,عيسى عليه السلام,هود عليه السلام,سليمان عليه السلام,موسى عليه السلام,,0
415,,Humanities,Islamic Studies,,ما هي السورة التي ورد فيها ذكر الذباب؟,,A,الحج,الأنبياء,النساء,المؤمنون,,0
416,,Humanities,Islamic Studies,,من آخر من توفى من الصحابة؟,,D,أسامة بن زيد,الزبير بن العوام,زيد بن حارثة,أبو الطفيل عامر بن وائلة,,0
417,,Humanities,Islamic Studies,,من هو النبي الذي كفل مريم العذراء؟,,B,ابراهيم عليه السلام,زكريا عليه السلام,أيوب عليه السلام,يحيى عليه السلام,,0
418,,Humanities,Islamic Studies,,ما هو اسم أبو جهل؟,,A,عمرو بن هشام,أمية بن خلف,عمرو بن سعد,عبد العزى,,0
419,,Humanities,Islamic Studies,,ما هو أول مسجد في الإسلام؟,,B,المسجد الأقصى,مسجد قباء,المسجد الحرام,المسجد النبوي,,0
420,,Humanities,Islamic Studies,,من هو الصحابي الملقب بترجمان القرآن؟,,C,عبد الرحمن بن عوف,عبدالله بن عمرو بن العاص,عبدالله بن عباس,عبدالله بن مسعود,,0
421,,Humanities,Islamic Studies,,ما هي السورة التي تقع في نصف القرآن؟,,D,سورة هود,سورة الحج,سورة يوسف,سورة الكهف,,0
422,,Humanities,Islamic Studies,,من هي أم اسحاق عليه السلام؟,,C,مريم,آسيا,سارة,هاجر,,0
423,,Humanities,Islamic Studies,,ما اسم الطعام الذي يقدم للإحتفال بالزواج؟,,A,الوليمة,الوضيمة,العذيرة,النقيعة,,0
424,,Humanities,Islamic Studies,,من معجزات الرسول محمد صلى الله عليه وسلم؟,,D,معجزة الناقة,معجزة احياء الموتى,كلامه في المهد,انشقاق القمر,,0
425,,Humanities,Islamic Studies,,ما هي السورة التي لا تحوي حرف الميم؟,,A,سورة الكوثر,سورة النصر,سورة العصر,سورة الإخلاص,,0
426,,Humanities,Islamic Studies,,الصحراء الذي أقام فيها موسى مع قومه بعد أن أنجاهم الله من فرعون؟,,B,صحراء النقب,صحراء سيناء,الربع الخالي,الصحراء العربية,,0
427,,Humanities,Islamic Studies,,من هم القوم الذي أرسل لهم الله الناقة؟,,A,قوم ثمود,قوم مدين,قوم عاد,قوم شعيب,,0
428,,Humanities,Islamic Studies,,كم عدة المرأة المتوفي زوجها؟,,B,ثلاثة قروء,أربع أشهر وعشرة أيام,ثلاثة شهور,أربعة شهور,,0
429,,Humanities,Islamic Studies,,ما اسم والدة النبي صلى الله عليه وسلم؟,,C,بركة بنت ثعلبة,فاطمة بنت أسد,آمنة بنت وهب,أم أيمن,,0
430,,Humanities,Islamic Studies,,كم كانت مدة الدعوة سرا؟,,D,5 سنوات,6 سنوات,4 سنوات,3 سنوات,,0
431,,Humanities,Islamic Studies,,ما هي الصلاة التي يركع فيها المصلي أربع مرات ويسجد أربع مرات؟,,A,صلاة الخسوف والكسوف,صلاة العيد,صلاة الجنازة,صلاة الاستسقاء,,0
432,,Humanities,Islamic Studies,,في أي سورة وردت هذه الآية الكريمة (فقلت استغفروا ربكم إنه كان غفارا (10) يرسل السماء عليكم مدرارا (11))؟,,D,سورة القصص,سورة محمد,سورة الأنبياء,سورة نوح,,0
433,,Humanities,Islamic Studies,,اسم المعركة التي انتصر فيها جيش المسلمين على المغول؟,,A,معركة عين جالوت,معركة الفتح,معركة نهاوند,معركة القادسية,,0
434,,Humanities,Islamic Studies,,من هو النبي الذي سخر له الجبال تسبح معه؟,,D,اسماعيل عليه السلام,ابراهيم عليه السلام,سليمان عليه السلام,داوود عليه السلام,,0
435,,Humanities,Islamic Studies,,كم عدد المواضع التي اقسم الله بنفسه في القرآن الكريم؟,,B,9 مواضع,7 مواضع,5 مواضع,6 مواضع,,0
436,,Humanities,Islamic Studies,,من هي مرضعة الرسول صلى الله عليه وسلم؟,,A,حليمة السعدية,أم أيمن,فاطمة بنت أسد,بركة بنت ثعلبة,,0
437,,Humanities,Islamic Studies,,من هو الصحابي الذي اشترى بئر رومة في المدينة من اليهودي ووهبه للمسلمين؟,,B,عمر بن الخطاب,عثمان بن عفان,عمار بن ياسر,أبو بكر الصديق,,0
438,,Humanities,Islamic Studies,,كم عدد الغزوات التي قاتل فيها الرسول صلى الله عليه وسلم؟,,C,7 غزوات,5 غزوات,9 غزوات,8 غزوات,,0
439,,Humanities,Islamic Studies,,من هو النبي الذي آتاه الله العلم والحكمة وسخر له الجبال والطير يسبحن معه؟,,D,اسماعيل عليه السلام,أيوب عليه السلام,نوح عليه السلام,داوود عليه السلام,,0
440,,Humanities,Islamic Studies,,كم عدد أبواب النار؟,,C,8 أبواب,9 أبواب,7 أبواب,6 أبواب,,0
441,,Humanities,Islamic Studies,,كم سنة دامت خلافة أبو بكر الصديق رضي الله عنه؟,,A,سنتان,4 سنوات,3 سنوات,سنة واحدة,,0
442,,Humanities,Islamic Studies,,قال رسول الله صلى الله عليه وسلم: (هذا خالي فليرني امرِ خاله) فمن هو الصحابي الذي يقصده؟,,A,سعد بن أبي وقاص,أوس بن ثابت,سعد بن معاذ,عبدالله بن مسعود,,0
443,,Humanities,Islamic Studies,,ما هي آخر سورة نزلت في القرآن الكريم؟,,C,الكافرون,الفيل,النصر,الناس,,0
444,,Humanities,Islamic Studies,,كم دامت خلافة عثمان بن عفان رضي الله عنك؟,,D,9 سنوات,13 سنة,11 سنة,12 سنة,,0
445,,Humanities,Islamic Studies,,في أي سنة شرع شهر رمضان المبارك؟,,A,2 هـ,3 هـ,4 هـ,5 هـ,,0
446,,Humanities,Islamic Studies,,ما هي الغزوة التي أسرت فيها الشيماء شقيقة الرسول صلى الله عليه وسلم في الرضاعة؟,,D,غزوة بدر,غزوة تبوك,غزوة أحد,غزوة حنين,,0
447,,Humanities,Islamic Studies,,كم عدد أبناء الرسول صلى الله عليه وسلم؟,,A,سبعة أبناء,خمسة أبناء,ستة أبناء,ثمانية أبناء,,0
448,,Humanities,Islamic Studies,,من أول من أسلم من الأنصار؟,,C,أبو عبيدة بن الجراح,سعد بن معاذ,جابر بن عبد الله,زيد بن الحارثة,,0
449,,Humanities,Islamic Studies,,في أي سنة للهجرة توفي الرسول صلى الله عليه وسلم؟,,A,11 هـ,12 هـ,13 هـ,14 هـ,,0
450,,Humanities,Islamic Studies,,متى لقب أبو بكر بالصديق؟,,D,غزوة الخندق,غزوة بدر,في حادثة الإفك,في حادثة الإسراء والمعراج,,0
451,,Humanities,Islamic Studies,,من مؤلف كتاب الجامع الصحيح؟,,A,الإمام البخاري,الإمام مسلم,الترمذي,الطبري,,0
452,,Humanities,Islamic Studies,,ما اسم الزوجة الرابعة بالترتيب التي تزوجها النبي صلى الله عليه وسلم؟,,B,سودة بنت زمعة,حفصة بنت عمر,أم سلمة,جويرية بنت الحارث,,0
453,,Humanities,Islamic Studies,,من هو الصحابي الملقب بذي النورين؟,,B,عمرو بن العاص,عثمان بن عفان,عمر بن الخطاب,أبو بكر الصديق,,0
454,,Humanities,Islamic Studies,,قال تعالى في سورة الذاريات (فالجاريات يسرا) المقصود بالجاريات في الآية هو؟,,C,الملائكة,الغمام,السفن,الرياح,,0
455,,Humanities,Islamic Studies,,من هي المرأة التي نذرت ما في بطنها محررا؟,,A,امرأة عمران,أم موسى عليه السلام,مريم العذراء,آسيا بنت مزاحم,,0
456,,Humanities,Islamic Studies,,الشهر الثامن في التقويم الهجري؟,,A,شعبان,محرم,شوال,ذو الحجة,,0
457,,Humanities,Islamic Studies,,قال تعالى في سورة القلم (فأصبحت كالصريم (20)) ما المقصود بالصريم؟,,A,الليل الأسود,كنوز الشمس,كاشراقة النهار,خضراء,,0
458,,Humanities,Islamic Studies,,ما اسم الآية التي تنتهي آياتها بحرف السين؟,,B,الضحى,الناس,الصمد,الفلق,,0
459,,Humanities,Islamic Studies,,إلى أي قوم أرسل نبي الله شعيب عليه السلام؟,,C,قوم ثمود,أهل نينوى,قوم مدين,قوم عاد,,0
460,,Humanities,Islamic Studies,,في أي سورة وردت الآية (يا أيها الناس اتقوا ربكم إن زلزلة الساعة شيء عظيم)؟,,D,سورة الأعراف,سورة الغاشية,سورة البقرة,سورة الحج,,0
461,,Humanities,Islamic Studies,,ما هي السورة التي تقع البسملة في وسطها؟,,C,سورة الحج,سورة الشعراء,سورة النمل,سورة القصص,,0
462,,Humanities,Islamic Studies,,"كم مرة ورد لفظ ""بسم"" في القرآن الكريم؟",,A,7 مرات,8 مرات,3 مرات,5 مرات,,0
463,,Humanities,Islamic Studies,,"ما معنى ""القطر"" في قوله تعالى (وأسلنا له عين القطر)؟",,D,الذهب,الفظة,الأحجار الكريمة,النحاس,,0
464,,Humanities,Islamic Studies,,ما هو اللون الذي كانت تكسى به الكعبة قبل اللون الأسود؟,,A,الأخضر,الذهبي,الأزرق,الأبيض,,0
465,,Humanities,Islamic Studies,,المسجد الأقصى هو ثاني مسجد وضع في الأرض بعد المسجد الحرام بمدة قدرها؟,,D,1000 سنة,100 سنة,80 سنة,40 سنة,,0
466,,Humanities,Islamic Studies,,متى فتح المسلمون مكة المكرمة؟,,B,7 هـ,8 هـ,9 هـ,10 هـ,,0
467,,Humanities,Islamic Studies,,من الذي شيد قبة الصخرة المشرفة في القدس؟,,A,عبدالملك بن مروان,سليمان بن عبدالملك,هشام بن عبدالملك,يزيد بن عبدالملك,,0
468,,Humanities,Islamic Studies,,من هو الملقب بأسد الله الغالب؟,,B,عمر بن الخطاب,زيد بن ثابت,علي بن أبي طالب,عثمان بن عفان,,0
469,,Humanities,Islamic Studies,,من هو النبي الذي يقتل المسيح الدجال؟,,D,ابراهيم عليه السلام,اسماعيل عليه السلام,موسى عليه السلام,عيسى عليه السلام,,0
470,,Humanities,Islamic Studies,,من أول من لبس السروال؟,,C,عيسى عليه السلام,سليمان عليه السلام,ابراهيم عليه السلام,آدم عليه السلام,,0
471,,Humanities,Islamic Studies,,من أول من صنف تفسير القرآن الكريم بالإسناد؟,,A,مالك بن أنس,أبو حنيفة النعمان,محمد بن ادريس الشافعي,أحمد بن حنبل,,0
472,,Humanities,Islamic Studies,,من أول من قاتل بالسيف؟,,D,نوح عليه السلام,اسماعيل عليه السلام,اسحاق عليه السلام,ابراهيم عليه السلام,,0
473,,Humanities,Islamic Studies,,ما أول هدية الى الرسول صلى الله عليه وسلم بالمدينة؟,,A,قطعة خبز وسمن ولبن,لحم وخبز,حليب ولبن,سيف,,0
474,,Humanities,Islamic Studies,,من هو الكافر الذي اعتبر رأس الكفر وفرعون الأمة؟,,D,أمية بن خلف,الوليد بن هاشم,أبو لهب,أبو جهل,,0
475,,Humanities,Islamic Studies,,قال رسول الله صلى عليه وسلم (هذا خالي فليرني امرؤ خاله) فمن هو الصحابي الذي يقصده؟,,A,سعد بن أبي وقاص,أوس بن ثابت,سعد بن معاذ,عبدالله بن مسعود,,0
476,,Humanities,Islamic Studies,,من أسماء الخيل التي ذكرت في القرآن الكريم ما هي؟,,B,الذاريات,العاديات,الزاجرات,النازعات,,0
477,,Humanities,Islamic Studies,,ما هي نسبة الزكاة من المال الفائض بلغ النصاب؟,,C,5 بالمئة,3 بالنئة,2.5 بالمئة,6 بالمئة,,0
478,,Humanities,Islamic Studies,,ما المقصود بقوله تعالى (من ذا الذي يقرض الله قرضا حسنا؟,,D,العمرة,الحج,الدين,الصدقة,,0
479,,Humanities,Islamic Studies,,ما هي السورة التي بدأت وانتهت بالتسبيح؟,,A,سورة الحشر,سورة الأعلى,سورة القلم,سورة الملك,,0
480,,Humanities,Islamic Studies,,أي من الأسماء التالي هو من أسماء الملائكة المذكور في القرآن الكريم؟,,C,الموريات,الذاريات,العاديات,الزاجرات,,0
481,,Humanities,Islamic Studies,,في أي شهر يوافق يوم عاشوراء؟,,D,شهر رجب,شهر رمضان,شهر شعبان,شهر محرم,,0
482,,Humanities,Islamic Studies,,من أول مرضعة للرسول صلى الله عليه وسلم؟,,B,حليمة السعدية,ثويبة الأسلمية,أم أيمن,بركة بنت ثعلبة,,0
483,,Humanities,Islamic Studies,,في أي عام وقعت غزوة بني النضير؟,,D,7 هـ,2 هـ,4 هـ,5 هـ,,0
484,,Humanities,Islamic Studies,,قال تعالى (كأنهم حمر مستنفرة (50) فرت من قسورة) مامعنى قسورة؟,,A,أسد,ذئب,ثعلب,نمر,,0
485,,Humanities,Islamic Studies,,ما اسم الصحابي الجليل أبو هريرة؟,,D,عبدالله بن هشام,قيس بن ثابت,عمرو بن هاشم,عبدالرحمن بن صخر الدوسي,,0
486,,Humanities,Islamic Studies,,من هو مؤذن الرسول صلى الله عليه وسلم؟,,A,بلال بن رباح,حسان بن ثابت,سعد بن أبي وقاص,عبدالرحمن بن عوف,,0
487,,Humanities,Islamic Studies,,قال تعالى في سورة القمر (فنادوا صاحبهم فتعاطى فعقر) من هم القوم الذين تحدثن عنهم الآية؟,,D,قوم عاد,قوم لوط,قوم مدين,قوم ثمود,,0
488,,Humanities,Islamic Studies,,في أي سنة كان صلح الحديبية؟,,A,6 هـ,8 هـ,4 هـ,9 هـ,,0
489,,Humanities,Islamic Studies,,ما السور التي ختمت باسم وقت من أوقات الصلاة؟,,B,سوة الأعلى,سورة القدر,سورة الفجر,سورة البلد,,0
490,,Humanities,Islamic Studies,,ما اسم أم النبي اسماعيل عليه السلام؟,,C,مريم,مريم,هاجر,سارة,,0
491,,Humanities,Islamic Studies,,من هو النبي الذي أقسم بحياته في القرآن الكريم؟,,D,ابراهيم عليه السلام,عيسى عليه السلام,موسى عليه السلام,محمد صلى الله عليه وسلم,,0
492,,Humanities,Islamic Studies,,من هو أول داعية إسلامي؟,,A,مصعب بن عمير,جعفر بن أبي طالب,عبدالرحمن بن عوف,الزبير بن العوام,,0
493,,Humanities,Islamic Studies,,قائد المسلمين في معركة عين جالوت؟,,A,سيف الدين قطز,توران شاه,المعتصم بالله,مروان بن عبدالملك,,0
494,,Humanities,Islamic Studies,,من قائل لولا أن الموت أتاني لجعلت كل الدول الأوروبية إسلامية هو؟,,D,المقداد بن الأسود,بنو عذرة ابن سعد,علي بن أبي طالب,صلاح الدين الأيوبي,,0
495,,Humanities,Islamic Studies,,من هو الخليفة الراشدي الذي قاد حروب الدرة؟,,B,عمر بن الخطاب,أبو بكر الصديق,علي بن أبي طالب,عثمان بن عفان,,0
496,,Humanities,Islamic Studies,,ما هي الدولة التي حكمت العالم الإسلامي بعد مرحلة الخلافة الراشدية؟,,A,الدولة الأموية,الدولة العباسية,الدولة العثمانية,الدولة البرتغالية,,0
497,,Humanities,Islamic Studies,,كم كان عدد المشركين في غزوة بدر؟,,B,900,950,1000,1050,,0
498,,Humanities,Islamic Studies,,من هو أول خلفاء الدولة الأموية؟,,C,مروان بن الحكم,عمر بن عبد العزيز,معاوية بن أبي سفيان,عبد الملك بن مروان,,0
499,,Humanities,Islamic Studies,,متى فتح الفاروق عمر القدس الشريف؟,,D,10 هـ,12 هـ,14 هـ,15 هـ,,0
500,,Humanities,Islamic Studies,,من هو النبي الذي كانت تسبح معه الجبال؟,,A,داوود عليه السلام,سليمان عليه السلام,يونس عليه السلام,أيوب عليه السلام,,0
501,,Humanities,Islamic Studies,,سورة بدأت بالحمدلله مثل سورة الفاتحة؟,,D,سورة الغاشية,سورة الملك,سورة غافر,سورة فاطر,,0
502,,Humanities,Islamic Studies,,كم عدد السور التي ابتدأت بالحروف المقطعة (ألم)؟,,A,6 سور,3 سور,5 سور,4 سور,,0
503,,Humanities,Islamic Studies,,في أي جهة يقع باب الكعبة المشرفة؟,,D,الجهة الغربية من الكعبة,الجهة الشمالية من الكعبة,الجهة الجنوبية من الكعبة,الجهة الشرقية من الكعبة,,0
504,,Humanities,Islamic Studies,,من صاحب هذا الدعاء (ربنا اغفر لي ولوالدي وللمؤمنين يوم يقوم الحساب)؟,,B,نوح عليه السلام,ابراهيم عليه السلام,يعقوب عليه السلام,اسماعيل عليه السلام,,0
505,,Humanities,Islamic Studies,,كم عدد أولاد وبنات النبي صلى الله عليه وسلم؟,,A,7,4,6,5,,0
506,,Humanities,Islamic Studies,,من أول من أسلم من الصبيان؟,,C,زيد بن حارثة,يزيد بن معاوية,علي بن أبي طالب,أسامة بن زيد,,0
507,,Humanities,Islamic Studies,,أين ورد قوله تعالى (واصبر لحكم ربك فإنك بأعيننا وسبح بحمد ربك حين تقوم ومن الليل فسبحه وإدبار النجوم)؟,,C,سورة محمد,سورة الواقعة,سورة الطور,سورة طه,,0
508,,Humanities,Islamic Studies,,قال تعال في سورة التين (وهذا البلد الأمين (3)) ما هو البلد الأمين؟,,A,مكة المكرمة,المدينة المنورة,طور سيناء,فلسطين,,0
509,,Humanities,Islamic Studies,,كم عدد بنات النبي صلى الله عليه وسلم؟,,B,بنتان,أربعة بنات,خمسة بنات,ثلاثة بنات,,0
510,,Humanities,Islamic Studies,,قال تعالى (والذاريات ذروا) ما المقصود بالذاريات؟,,A,الرياح,السحاب,الملائكة,الأمطار,,0
511,,Humanities,Islamic Studies,,من هو النبي الذي أرسل الى قوم عاد؟,,B,يونس عليه السلام,هود عليه السلام,شعيب عليه السلام,صالح عليه السلام,,0
512,,Humanities,Islamic Studies,,قال تعال في سورة القصص (فخسفنا به وبداره الأرض) من هو الذي خسف الله به الأرض؟,,C,النمرود,فرعون,قارون,هامان,,0
513,,Humanities,Islamic Studies,,من هو النبي الذي كانت زوجته كافرة؟,,D,يوسف عليه السلام,ابراهيم عليه السلام,أيوب عليه السلام,لوط عليه السلام,,0
514,,Humanities,Islamic Studies,,من هو الصحابي الذي كان يلقب بأبي المساكين وحين استشهد لقب بذي الجناحين؟,,C,عبدالله بن عباس,عبدالله بن مسعود,جعفر بن أبي طالب,مصعب بن عمير,,0
515,,Humanities,Islamic Studies,,بماذا لقب اسماعيل عليه السلام؟,,A,الذبيح,اسرائيل,خليفة الله,الصديق,,0
516,,Humanities,Islamic Studies,,من هو أول ملك فرعوني آمن بالتوحيد؟,,A,اخناتون,احموس,امينوحوتب,توت عنخ امون,,0
517,,Humanities,Islamic Studies,,من من الخلفاء الراشدين كان الأكبر سنا عندما لقى ربه؟,,D,أبي بكر الصديق,علي بن أبي طالب,عمر بن الخطاب,عثمان بن عفان,,0
518,,Humanities,Islamic Studies,,في أي عام هجري توفي أمير المؤمنين عمر بن الخطاب؟,,B,28 هـ,23 هـ,32 هـ,30 هـ,,0
519,,Humanities,Islamic Studies,,كم سنة دامت خلافة عثمان بن عفان رضي الله عنه؟,,A,12 سنة,11 سنة,10 سنوات,9 سنوات,,0
520,,Humanities,Islamic Studies,,كم عدد زوجات الرسول صلى الله عليه وسلم؟,,B,9,11,12,14,,0
521,,Humanities,Islamic Studies,,في أي سورة ورد اسم يوم القيامة (الطامة)؟,,A,سورة النازعات,سورة مريم,سورة التكوير,سورة البقرة,,0
522,,Humanities,Islamic Studies,,ما هو الشيء الذي ذكر في القرآن أنه يتنفس ولا روح له؟,,D,البحر,الظهر,الجبل,الصبح,,0
523,,Humanities,Islamic Studies,,الأنفال، كلمة وردت في القرآن الكريم فماذا تعني؟,,A,الغنائم,الهزائم,الثوابت,المنافع,,0
524,,Humanities,Islamic Studies,,في أي سنة توفي الرسول صلى الله عليه وسلم؟,,B,7 هـ,11 هـ,12 هـ,14 هـ,,0
525,,Humanities,Islamic Studies,,من أول من قتل من المشركين في غزوة بدر الكبرى؟,,A,الأسود بن عبد الأسد المخزومي,عمير بن أبي عمير,الحارث بن الحضرمي,عبيدة بن سعيد بن العاص,,0
527,,Humanities,Islamic Studies,,ما هو ثاني مسجد في الإسلام؟,,D,مسجد الغمامة,مسجد قباء,المسجد الأقصى,المسجد النبوي الشريف,,0
528,,Humanities,Islamic Studies,,ما أول ما نزل من التوراة؟,,C,اقرأ,سبح,بسم الله الرحمن الرحيم,الحمدلله,,0
529,,Humanities,Islamic Studies,,من أول من هاجر من المسلمين إلى الحبشة؟,,A,حاطب بن عمرو,أنس بن مالك,أبو عبيدة الجراح,عبدالله بن مسعود,,0
530,,Humanities,Islamic Studies,,كم عدد من قتل من المسلمين في غزوة مؤتة؟,,D,9,10,11,12,,0
531,,Humanities,Islamic Studies,,ما هي السورة التي تسمى سورة المنافقين؟,,A,سورة التوبة,سورة الأعراف,سورة البقرة,سورة قريش,,0
532,,Humanities,Islamic Studies,,ما اسم امرأة لوط؟,,D,والغة,حنة,آسيا,والهة,,0
533,,Humanities,Islamic Studies,,في أي سنة حج النبي صلى الله عليه وسلم حجة الوداع؟,,B,في السنة الخامسة,في السنة العاشرة,في السنة السادسة,في السنة التاسعة,,0
534,,Humanities,Islamic Studies,,ما هي صلاة البردين؟,,A,الفجر والعصر,الفجر والظهر,الظهر والمغرب,المغرب والعشاء,,0
535,,Humanities,Islamic Studies,,من أكثر الأنبياء ذكراً بالقرآن؟,,B,ابراهيم عليه السلام,موسى عليه السلام,نوح عليه السلام,آدم عليه السلام,,0
536,,Humanities,Islamic Studies,,من سمى الجمعة الجمعة؟,,C,أمية بن خلف,أبو حنيفة,كعب بن لؤي,عبد الله بن حذافة,,0
537,,Humanities,Islamic Studies,,ماهي السورة التي تسمى القتال؟,,D,سورة التوبة,سورة طه,سورة يس,سورة محمد,,0
538,,Humanities,Islamic Studies,,ما هو الطائر الذي تحدث مع النبي سليمان عليه السلام؟,,C,الغراب,الحمام,الهدهد,النورس,,0
539,,Humanities,Islamic Studies,,من هو أول داعية في تاريخ الإسلام؟,,A,مصعب بن عمير,النعمان بن بشير,الزبير بن العوام,زيد بن حارثة,,0
540,,Humanities,Islamic Studies,,ماذا كانت تعبد ملكة سبأ بلقيس وقومها من دون الله؟,,D,الجبل,النار,الأصنام,الشمس,,0
541,,Humanities,Islamic Studies,,من هو أول من بنى السجون في الإسلام؟,,A,علي بن أبي طالب,عمر بن الخطاب,أبو بكر الصديق,عثمان بن عفان,,0
542,,Humanities,Islamic Studies,,من هي أول فدائية في الإسلام؟,,D,حفصة بن عمر,سمية بنت الخياط,خديجة بن خويلد,أسماء بنت أبي بكر,,0
543,,Humanities,Islamic Studies,,ما هو أول ما يرفع من أعمال هذه الأمة؟,,B,الصوم,الصلاة,تلاوة القرآن,الزكاة,,0
544,,Humanities,Islamic Studies,,ما هي كفارة الحلف بالله؟,,A,إطعام عشرة مساكين,إطعام عشرين مسكينا,إطعام خمسين مسكينا,إطعام ستين مسكينا,,0
545,,Humanities,Islamic Studies,,في أي الصلوات يجتمع ملائكة الليل والنهار؟,,B,صلاة العشاء والفجر,صلاة الفجر والعصر,صلاة الفجر والظهر,صلاة الظهر والمغرب,,0
546,,Humanities,Islamic Studies,,متى أسلم أبو قحافة والد أبي بكر؟,,C,قبل الهجرة,بعد الهجرة بسنة,في عام الفتح,,,0
547,,Humanities,Islamic Studies,,على من يطلق لقب المصدود؟,,D,على الكافر,الذي يمنع من السفر,على المنافق,الذي يمنع من الحج,,0
548,,Humanities,Islamic Studies,,كم تعادل الصلاة في المسجد الحرام؟,,C,مئة صلاة,ألف صلاة,مئة ألف صلاة,مليون صلاة,,0
549,,Humanities,Islamic Studies,,من هو أول جبار لعنه الله في الأرض؟,,A,النمرود,فرعون,قارون,,,0
550,,Humanities,Islamic Studies,,صيام هذا اليوم يكفر السنة التي قبله والسنة التي بعده؟,,D,يوم عاشوراء,صيام الأيام البيض,العشر من ذي الحجة,يوم عرفة,,0
551,,Humanities,Islamic Studies,,عندما نزلت الصلاة أول مرة كان عددها...؟,,A,خمسين صلاة,ستين صلاة,أربعون صلاة,ثلاثون صلاة,,0
552,,Humanities,Islamic Studies,,كم سنة ضلت الدعوة الإسلامية سرا؟,,D,سنتان,أربع سنوات,سنة واحدة,ثلاث سنوات,,0
553,,Humanities,Islamic Studies,,الطيور التي أرسلها الله تعالى لإنقاذ الكعبة من أبرهة كانت تحمل؟,,B,حجر أبيض,حجارة من سجيل,حجارة من طين,حجر أسود,,0
554,,Humanities,Islamic Studies,,ما هو اسم الجبل الذي رست عليه سفينة نوح عليه السلام؟,,B,الأحور,الجودي,ثومود,,,0
