ID,Country,Group,Subject,Level,Question,Context,Answer Key,Option 1,Option 2,Option 3,Option 4,Option 5,is_few_shot
11245,Jordan,Social Science,Economics,Middle,……. جهد يؤذيه الفرد من أجل الحصول على شيء ما أو إنتاجه وينجم عنه إشباع حاجة معينة لديه.  ,,B,الوظيفة,العمل ,العمل الحر ,الأجر ,,0
11246,Jordan,Social Science,Economics,Middle,تسمى الوظائف والأعمال الحرة ……… ,,D,الوظيفة  ,راتب ,عقد,أعمال مأجورة  ,,0
11247,Jordan,Social Science,Economics,Middle,……… هو كل ما تقدمه الفرد من جهد في خدمة المجتمع من غير مقابل مادي.  ,,D,الوظيفة,العمل الحر ,الأجر ,العمل التطوعي  ,,0
11248,Jordan,Social Science,Economics,Middle,……. عامل يتدخل في عملية الاتصال وينجم عنه تقليل فاعلية الاتصال و دفنه.  ,,A,التشويش ,الاستجابة  ,التغذية الراجعة  ,الرسالة ,,0
11249,Jordan,Social Science,Economics,Middle,……… مرتبط بالأحكام المسبقة عند المرسل أو المستقبل.  ,,B,تشويش بيئي  ,تشويش إدراكي ,تشويش لفظي  ,تشويش جسدي ,,0
11251,Jordan,Social Science,Economics,Middle,عناصر الاتصال تتمثل في …….. ,,D,الرسالة,المرسل  ,قناة الاتصال   ,جميع ما سبق ,,0
11252,Jordan,Social Science,Economics,Middle,……. نقل الأفكار والمعاني إلى الآخرين بواسطة الكلمات والرموز والألفاظ.  ,,B,الاتصال اللفظي  ,الاتصال الغير لفظي ,قناة الاتصال  ,الاتصال,,0
11253,Jordan,Social Science,Economics,Middle,……. استجابة المستقبل للرسالة ورده عليها.  ,,D,المستقبل,قناة الاتصال ,بيئة الاتصال ,التغذية الراجعة  ,,0
11254,Jordan,Social Science,Economics,Middle,…… وسيلة للعيش في الحياة فبه نشتري ونبيع وبه ننجز معاملاتنا مع الناس في الحياة.  ,,B,الاستماع ,التحدث ,الاتصال ,التغذية الراجعة  ,,0
11255,Jordan,Social Science,Economics,Middle,…… هو من يتصدر تعلم فنون اللغة العربية.  ,,B,المتحدث,الاستماع ,المستقبل ,الرسالة  ,,0
11256,Jordan,Social Science,Economics,Middle,….. المبلغ الذي يتقاضاه العامل في وظيفة ثابتة مقابل عمله.  ,,B,الأجر,الراتب ,أعمال مأجورة  ,أعمال غير مأجورة  ,,0
11257,Jordan,Social Science,Economics,Middle,……. مرتبط بمعاني الكلمات ودلالاتها.  ,,A,تشويش لفظي ,تشويش إدراكي ,تشويش جسدي  ,تشويش نفسي ,,0
11258,Jordan,Social Science,Economics,Middle,الوسيلة التي تمر خلالها لرسالة من المرسل إلى المستقبل.  ,,D,الاتصال اللفظي ,التغذية الراجعة  ,المستقبل ,بيئة الاتصال ,,0
11259,Jordan,Social Science,Economics,Middle,الوظائف المقترحة في مجال تكنولوجيا المعلومات والاتصالات.  ,,D,مهندس برمجيات ,مصمم رسوم بيانية ,مدير تجارة إلكترونية  ,جميع ما سبق  ,,0
11261,Jordan,Social Science,Economics,Middle,عدد قليل من الناس يرغب في الحصول عليه.  ,,C,الطلب المرتفع ,العرض المنخفض ,الطلب المنخفض  ,العرض المرتفع  ,,0
11262,Jordan,Social Science,Economics,Middle,….. امتلاك سلعة أو بضاعة مقابل مبلغ من النقود لمالك السلعة. ,,A,الشراء ,البيع ,القدرة الشرائية  ,الدخل ,,0
11263,Jordan,Social Science,Economics,Middle,…… هي مقدار السلع أو الخدمات أو كميتها التي يمكن شراؤها من خلال كمية محددة من النقود.  ,,D,البيع,الشراء,الدخل,القدرة الشرائية  ,,0
11264,Jordan,Social Science,Economics,Middle,…… وهو المبلغ الذي ينفقه الفرد لتأمين حاجاته ورغباته.  ,,B,الإيراد ,المصروف ,الشراء ,البيع ,,0
11265,Jordan,Social Science,Economics,Middle,….. إحدى طرائق الدفع المعتمدة عند الشراء والأكثر شيوعا بين الناس. ,,A,العملات,الشيك,الكمبيالة  ,التحويل  ,,0
11266,Jordan,Social Science,Economics,Middle,……وسيلة دفع إلكترونية تقدمها البنوك لعملائها ، وتمكنهم بواسطتها من نقل أموالهم من بنك لآخر. ,,A,التحويل,بطاقة الدفع المصرفية  ,الدفع بواسطة الهاتف أو الانترنت  ,الشيك ,,0
11267,Jordan,Social Science,Economics,Middle,…… طريقة للدفع الإلكتروني تحول الأموال بواسطتها من طرف إلى آخر في مجال التسوق الالكتروني  والشراء الآمن عبر الانترنت. ,,A,الدفع بواسطة الهاتف  ,بطاقة الدفع المصرفية  ,الكمبيالة ,الشيك ,,0
11268,Jordan,Social Science,Economics,Middle,…. من طرق الدفع منها الوسائل التقليدية.  ,,A,العملات,البطاقات المصرفية ,التحويل,الانترنت,,0
11269,Jordan,Social Science,Economics,Middle,إذا كان الإيرادات أكبر من المصروفات فيتبقى مبلغ من المال …….,,A,الفائض,المصروف,الإيراد,العجز,,0
11270,Jordan,Social Science,Economics,Middle,إذا كان المصروفات أكبر من الإيرادات فينتقص من مبلغ من المال ….,,A,العجز,الإيراد,الفائض,المصروف,,0
11271,Jordan,Social Science,Economics,Middle,المبلغ الذي ينفقه الفرد لتأمين حاجاته ورغباته ……. ,,D,الإيراد,الفائض,العجز,المصروفات,,0
11272,Jordan,Social Science,Economics,Middle,العلاقة بين الأسعار والقدرة الشرائية للفرد …….. ,,A,علاقة عكسية  ,علاقة طردية  ,علاقة متماثلة  ,لا توجد علاقة  ,,0
11273,Jordan,Social Science,Economics,Middle,إذا كان دخل الفرد مرتفعا …….. القدرة الشرائية.,,A,ازدادت,قلت,انعدمت,غلت الأسعار ,,0
11274,Jordan,Social Science,Economics,Middle,نقل ملكية مادة أو بضاعة إلى الغير بمقابل مبلغ من النقود. ,,D,الدخل,الإيراد ,الشراء ,البيع,,0
11275,Jordan,Social Science,Economics,Middle,مبلغ من النقود يقدمه الجهاز المصرفي للأفراد والمؤسسات بهدف تمويل نشاط اقتصادي خلال مدة زمنية محددة.  ,,B,الائتمان,الاقتراض,الإقراض,القروض الاستهلاكية  ,,0
11276,Jordan,Social Science,Economics,Middle,الثقة التي يوليها البنك أو المؤسسة  المالية لشخص ما.  ,,A,الائتمان,الاقتراض,الإقراض,القروض الإنتاجية  ,,0
11277,Jordan,Social Science,Economics,Middle,القروض التي تخصص لتمويل المشروعات الاستثمارية.  ,,A,القروض الاستثمارية ,القروض الإنتاجية  ,القروض الاستهلاكية  ,الائتمان ,,0
11278,Jordan,Social Science,Economics,Middle,يجب سداد  هذه القروض في مدة زمنية تتجاوز خمس سنوات.  ,,A,قروض طويلة الأجل  ,قروض متوسطة الأجل ,قروض قصيرة الأجل ,قروض استهلاكية  ,,0
11279,Jordan,Social Science,Economics,Middle,…. نصيب أو حصة أو شيء يمثل ملكية في شركة ما.  ,,C,الائتمان,القرض,السهم,الاستثمار,,0
11280,Jordan,Social Science,Economics,Middle,الأسباب التي تدعو الفرد أو المؤسسة أو الحكومة إلى طلب النقود من البنوك و المؤسسات المالية.  ,,D,دوافع تجارية  ,دوافع استثمارية  ,دوافع حكومية  ,دوافع الاقتراض ,,0
11281,Jordan,Social Science,Economics,Middle,……. إنفاق المبالغ المقترضة على عمليات شراء السلع والخدمات وبيعها لتحقيق الربح.  ,,D,دوافع شخصية  ,دوافع تجارية  ,دوافع حكومية  ,دوافع استثمارية  ,,0
11282,Jordan,Social Science,Economics,Middle,…….. نسبة الزيادة التي يستوفيها المقرض من المقترض على مبلغ القرض الأصلي.,,C,الضمانات  ,مدة التحصيل  ,سعر الفائدة  ,نسبة التمويل  ,,0
11283,Jordan,Social Science,Economics,Middle,…….. التطمينات المادية والمعنوية التي يطلبها المقرض للتحقق من جديته.  ,,B,نسبة التمويل  ,الضمانات  ,الائتمان  ,سعر الفائدة  ,,0
11284,Jordan,Social Science,Economics,Middle, من أمثلة مؤسسات التمويل غير البنكية ………. ,,D,صندوق التنمية والتشغيل  ,مؤسسة الإقراض الزراعي ,صندوق إقراض المرأة  ,جميع ما سبق ,,0
11285,Jordan,Social Science,Economics,Middle,الزيادة التي تترتب على القرض والتي لا تتغير طوال مدة سداده.  ,,B,الإفراط في الاقتراض  ,الفائدة الثابتة  ,الفائدة المتغيرة  ,سعر الفائدة  ,,0
11286,Jordan,Social Science,Economics,Middle,أي مما يلي من مخاطر الاقتراض ؟ ,,C,الرقابة على أوجه الصرف  ,دعم الأفكار الريادية  ,التوتر والقلق النفسي  ,جميع ما سبق ,,0
11287,Jordan,Social Science,Economics,Middle,……. رسالة أو منشور أو إعلان يصدر عن البنك أو المؤسسة المالية.  ,,A,عروض التمويل  ,مبلغ التمويل  ,نسبة الفائدة  ,المصروفات  ,,0
11288,Jordan,Social Science,Economics,Middle,الأسس الرئيسة للمفاضلة والاختيار بين عروض التمويل.  ,,D,مبلغ القرض ,مدة السداد ,سعر الفائدة  ,جميع ما سبق ,,0
11289,Jordan,Social Science,Economics,Middle,مصدر من مصادر الإيرادات العامة لتوفير إيرادات يمكن إنفاقها على المشروعات الكبرى.,,B,دوافع الاقتراض ,دوافع حكومية  ,دوافع تجارية  ,دوافع استثمارية  ,,0
11290,Jordan,Social Science,Economics,Middle,……. احتمال وقوع حدث معين ينتج منه خسارة مادية أو معنوية. ,,B,الهدف,الخطر,الواقعية,الخسارة المالية  ,,0
11291,Jordan,Social Science,Economics,Middle,…….. مجموعة الظواهر الطبيعية التي تؤثر تأثيرا مباشرا أو غير مباشر في الأشخاص.  ,,A,مسببات الخطر الطبيعية  ,مسببات الخطر البشرية  ,الخسارة المالية  ,الواقعية,,0
11292,Jordan,Social Science,Economics,Middle,خطر يؤثر فقط في الفرد وينجم عنه خسائر مادية يمكن تقديرها كميا.  ,,B,الخطر الذي ينتج عن الزلازل ,تعرض محل للسرقة  ,تعرض منزل لخطر الحريق  ,وفاة رب الأسرة  ,,0
11293,Jordan,Social Science,Economics,Middle,……. يلجأ  الفرد إلى الاستثمار في مجالات عدة بهدف الحصول على الربح وتحقيق منافع مالية.  ,,A,خطر المضاربة  ,خطر البحث ,خطر عام ,خطر خاص ,,0
11294,Jordan,Social Science,Economics,Middle,….. خطر يؤثر في ممتلكات الشخص ويؤذي إلى هلاكها أو تلفها.  ,,B,خطر الأشخاص ,خطر الممتلكات ,خطر المسؤولية المدنية و المهنية  ,خطر المضاربة  ,,0
11295,Jordan,Social Science,Economics,Middle,……. عقد اتفاق مكتوب يلتزم بمقتضاه الطرف الأول المؤمن بدفع مبلغ من المال أو إيراد.  ,,D,المضاربة,المقايضة  ,الخطر ,التأمين ,,0
11296,Jordan,Social Science,Economics,Middle,……. الشخص الذي تؤول إليه المنفعة المترتبة على عقد التأمين.  ,,B,المؤمن ,المستفيد ,قسط التأمين  ,مبلغ التعويض  ,,0
11297,Jordan,Social Science,Economics,Middle,…….  يشمل جميع أنواع التأمين التي يختار فيها الشخص بإرادته الكاملة نوع التأمين الذي يرغب فيه دون إلزام من أي جهة.  ,,B,التأمين الإلزامي  ,التأمين الاختياري  ,التأمين من الحرائق  ,التأمين من الحوادث  ,,0
11299,Jordan,Social Science,Economics,Middle,وثيقة التأمين تحتوي على عقود ومنافع إضافية.  ,,D,العجز,الإعاقة ,الأمراض الخطيرة ,جميع ما سبق  ,,0
11300,Jordan,Social Science,Economics,Middle,يشمل هذا النوع من التأمين تعويض الخسارة الناجمة عن الأضرار التي تحصل للمركبات.  ,,B,التأمين الهندسي ,تأمين المركبات ,التأمين من الحوادث ,التأمين الصحي ,,0
11301,Jordan,Social Science,Economics,Middle,من إجراءات التعويض الإبلاغ عن الحادث وتقديم المستندات المطلوبة هي …….. ,,D,رخص القيادة  ,تقرير الشرطة ,عقد التأمين الساري المفعول ,جميع ما سبق  ,,0
11302,Jordan,Social Science,Economics,Middle,تعد الانفجارات والصواعق من ضمن التأمين …….,,A,من الحرائق  ,من الحوادث العامة ,البحري ,الصحي ,,0
11303,Jordan,Social Science,Economics,Middle,…… الشيء المعرض للخطر وقد يكون هو الشخص نفسه أو ممتلكاته.  ,,B,المؤمن منه ,المؤمن عليه  ,مبلغ التأمين  ,المؤمن له  ,,0
11304,Jordan,Social Science,Economics,Middle,الخطر الذي يطلق عليه اسم خطر الثروات هو …….. ,,C,خطر الممتلكات  ,خطر الأشخاص ,خطر المسؤولية المدنية والمهنية  ,الخطر الخاص ,,0
11305,Jordan,Social Science,Economics,Middle,أي من التالي لا يمثل أهمية الدفع الالكتروني.,,B,توفير طرائق مباشرة آمنة فاعلة للدفع بين الجهات المختلفة  ,الإسهام في زيادة فرص فقدان النقود وتعرضها للتلف  ,توفير الوقت والجهد والمال على الأفراد والأسرة ,جميع ما سبق  ,,0
11306,Jordan,Social Science,Economics,Middle,…… الجهات المسؤولة عن معاملات وخدمات تمس حياة المواطن. ,,D,المؤسسات الحكومية  ,الحكومة,البلدية,الجهات المقدمة للخدمة ] المفوترون. [  ,,0
11307,Jordan,Social Science,Economics,Middle,…….يمكن للفرد استخدام بطاقته الائتمانية في دفع أثمان فواتيره عن طريق الموقع الالكتروني لنظام عرض وتحصيل الفواتير.  ,,C,مكاتب البريد ,البنوك ,بطاقات الائتمان ,البنك المركزي ,,0
11308,Jordan,Social Science,Economics,Middle,من مزايا الدفع الإلكتروني البنك المركزي الأردني.  ,,A,تقليل استخدام النقد في المملكة عن طريق الانتقال إلى نظام الدفع الإلكتروني ,توفير الوقت والجهد ,انخفاض تكلفة التحصيل  ,تعزيز خدمة العملاء وصورة البنك ,,0
11309,Jordan,Social Science,Economics,Middle,……. حساب افتراضي يدار عن طريق تطبيق معتمد لإحدى الجهات التي يقرها البنك المركزي الأردني.  ,,B,نظام الدفع بواسطة الهاتف النقال  ,المحفظة الالكترونية  ,خدمات الدفع  ,الإيداع النقدي ,,0
11310,Jordan,Social Science,Economics,Middle,…….الاحتفاظ بقيم مالية صغيرة وتحويلها إلى آخرين للوفاء بالمتطلبات المالية من خلال تطبيق إلكتروني.  ,,A,نظام الدفع بواسطة الهاتف النقال ,المحفظة الالكترونية    ,البنوك ,بطاقات الائتمان ,,0
11311,Jordan,Social Science,Economics,Middle,المخازن والمولات تعد من ………. ,,B,المتاجر الصغيرة  ,المتاجر الكبيرة ,شركات الصرافة  ,البنوك ,,0
11312,Jordan,Social Science,Economics,Middle,……… يعد وسيلة جديدة آمنة للدفع الإلكتروني الفوري.  ,,A,نظام الدفع بواسطة الهاتف النقال  ,المحفظة الالكترونية  ,الإيداع النقدي  ,بطاقات الائتمان  ,,0
11313,Jordan,Social Science,Economics,Middle,….. يستطيع الفرد أن يدفع أثمان فواتيره نقدا في عدد من مكاتب البريد الأردني.  ,,C,البنوك ,بطاقات الائتمان ,مكاتب البريد ,المراكز المالية المعتمدة من البنك المركزي ,,0
11314,Jordan,Social Science,Economics,Middle,الخدمات التي يوفرها نظام عرض وتحصيل الفواتير إلكترونيا. ,,D,دفع أثمان فواتير الكهرباء والماء  ,دفع أقساط المدارس والجامعات ,دفع أثمان تذاكر السفر  ,جميع ماسبق  ,,0
11315,Jordan,Social Science,Economics,Middle,الجهات المتفقة مع مقدم خدمة الدفع لتمثيله وتزويد العملاء مباشرة بالخدمة.  ,,B,شركات الصرافة  ,وكلاء مقدمي خدمة الدفع  ,خدمة نظام الدفع بواسطة الهاتف النقال  ,المحفظة الإلكترونية ,,0
11316,Jordan,Social Science,Economics,Middle,نظام مركزي تكاملي فاعل يوفر خدمة العرض والتحصيل الإلكتروني للفواتير.,,A,نظام عرض وتحصيل الفواتير الكترونيا  ,المفوترون ,البنوك ,المراكز المالية المعتمدة من البنك المركزي  ,,0
11317,Jordan,Social Science,Economics,Middle,…….. هو منظومة متكاملة من النظم والبرامج التي توفرها المؤسسات المالية والمصرفية.  ,,A,نظام الدفع الإلكتروني ,نظام عرض وتحصيل الفواتير الكترونيا ,الجهات الحكومية  ,المؤسسات  ,,0
11318,Jordan,Social Science,Economics,Middle,المتاجر الصغيرة تمثل …… ,,D,شركات الصرافة  ,المولات  ,المخازن ,محال البقالة  ,,0
11319,Jordan,Social Science,Economics,Middle,…… ادارة   تكفل للمواطن حماية أفضل لأمواله.  ,,B,وكلاء مقدمي خدمة الدفع  ,البنك المركزي  ,المفوترون ,البنوك ,,0
11320,Jordan,Social Science,Economics,High,تعتبر المبالغ النقديه التي تنفقها الدوله، ولا يترتب عليها شيء لقاء ذلك الانفاق من النفقات:,,C,غير العادية,الجارية,التحويلية,الحقيقية,,0
11321,Jordan,Social Science,Economics,High,"تعتبر المبالغ النقديه التي تنفقها الدوله على نحو متكرر , وبصفه دوريه منتظمه كل سنه , مثل رواتب الموظفين من النفقات (بحسب تكرارها بصورة منتظمه سنويا):",,B,غير العادية,العادية,الحقيقية,التحويلية,,0
11322,Jordan,Social Science,Economics,High,"تعتبر المبالغ النقديه التي تنفقها الدوله على الاداره العامه , والدفاع , والعداله , والتمثيل السياسي بحسب مهام الدولة من النفقات :",,C,الاجتماعية,الرأسمالية,الادارية,الاقتصادية,,0
11323,Jordan,Social Science,Economics,High,تعتبر المبالغ النقديه التي تنفقها الدوله لاشباع حاجات افراد هيئه محليه معينه وتتولى الهيئات المحليه القيام بها (بحسب نطاق سريانها والاستفاده منها)من النفقات :,,A,المحلية,المركزية,التحويلية,الرأسمالية,,0
11324,Jordan,Social Science,Economics,High,"تعتبر النفقات التي تختص للاستثمار في المشروعات الانتاجيه بهدف تجاوز المشكلات الاقتصاديه التي يعانيها الاقتصاد الاردني , ولا سيما مشكلة البطاله من النفقات:",,C,الجارية,غير العادية,الرأسمالية,المركزية,,0
11325,Jordan,Social Science,Economics,High,تعتبر النفقات التي تخصص للنشاط العادي الطبيعي للدوله مثل : الانفاق العام على شؤون الامن والدفاع والرواتب والاجور(بحسب تأثيرها في الاقتصاد الوطني) من النفقات :,,A,الجارية,الرأسمالية,المركزية,المحلية,,0
11326,Jordan,Social Science,Economics,High,"المبالغ النقديه التي تنفقها الدوله لاشباع حاجات افراد المجتمع كافه , وتتولى الحكومه المركزيه القيام بها , مثل : )الانفاق على الدفاع والامن والعداله( هي :",,B,المحلية,المركزية,غير العادية,العادية,,0
11327,Jordan,Social Science,Economics,High,"تعتبر المبالغ النقديه التي تنفقها الدوله بصفه استثنائيه لمواجهة ظروف اقتصاديه او اجتماعيه او سياسيه معينه , وهي لا تتكرر كل سنه بصفه دوريه منتظمه )بحسب نطاق سريانها والاستفاده منها(من النفقات :",,B,العادية,غير العادية,الحقيقية,التحويلية,,0
11328,Jordan,Social Science,Economics,High,تعتبر المبالغ النقديه التي تنفقها الدوله لقاء الحصول على شيء ما مقابل ذلك الانفاق :,,C,العادية,غير العادية,الحقيقية,التحويلية,,0
11329,Jordan,Social Science,Economics,High,"تعتبر المبالغ النقديه التي تنفقها الدوله على الاستثمارات التي تهدف الى تزويد الاقتصاد القومي بخدمات اساسيه , مثل : )النقل والمواصلات ومحطات توليد القوى الكهربائيه (بحسب مهام الدولة من النفقات :",,D,الاجتماعية,الرأسمالية,الادارية,الاقتصادية,,0
11330,Jordan,Social Science,Economics,High,احدى الآتية لا تعتبر من العناصر الاساسية الواجب توفرها في النفقات العامة,,B,تحقيق النفع العام,تعود على الدولة بمقابل نقدي ومنفعه نقدية,الاشراف من الهيئات العامة الممثلة للدولة,الاقتصار على المبالغ النقدية,,0
11331,Jordan,Social Science,Economics,High,احدى الآتية تعتبر من الحاجات الخاصة :,,C,التعليم,الصحة,المسكن,الأمن,,0
11332,Jordan,Social Science,Economics,High,احدى الآتية لا تعتبر من الحاجات العامة :,,D,العدالة,التعليم,الأمن,المأكل,,0
11333,Jordan,Social Science,Economics,High,من عناصر المالية العامة:,,D,النفقات العامة,الموازنة العامة,الايرادات العامه,جميع ما ذكر,,0
11334,Jordan,Social Science,Economics,High,تعتبر الرسوم من انواع الايرادات :,,A,السيادية,الاقتصادية,ايرادات عامة اخرى,,,0
11335,Jordan,Social Science,Economics,High,تعتبر ايراد املاك الدولة العامه من الايرادات :,,B,السيادية,الاقتصادية,ايرادات عامة اخرى,,,0
11336,Jordan,Social Science,Economics,High,تعتبر المنح الخارجة من الايرادات :,,C,السيادية,الاقتصادية,ايرادات عامة اخرى,,,0
11337,Jordan,Social Science,Economics,High,يعتبر الاصدار النقدي من الايرادات:,,C,السيادية,الاقتصادية,ايرادات عامة اخرى,,,0
11338,Jordan,Social Science,Economics,High,يعتبر ايراد املاك الدولة الخاص من الايرادات :,,B,السيادية,الاقتصادية,ايرادات عامة اخرى,,,0
11339,Jordan,Social Science,Economics,High,تعتبر القروض الخارجية والداخلية من الايرادات :,,C,السيادية,الاقتصادية,ايرادات عامة اخرى,,,0
11340,Jordan,Social Science,Economics,High,تعتبر الضرائب من الايرادات:,,A,السيادية,الاقتصادية,ايرادات عامة اخرى,,,0
11341,Jordan,Social Science,Economics,High,تعتبر الغرامات من الايرادات:,,A,السيادية,الاقتصادية,ايرادات عامة اخرى,,,0
11342,Jordan,Social Science,Economics,High,تعتبر الرسوم من ايرادات الدولة الاقتصادية ايراد امالك الدولة :,,A,املاك الدولة العامة,املاك الدولة العقارية,املاك الدولة المالية,,,0
11343,Jordan,Social Science,Economics,High,تعتبر ارباح اسهم شركة مصفاة البترول واسهم مصنع الاسمنت من الامثله على ايراد : ,,C,ايراد املاك الدولة العقارية,ايراد املاك الدولة الصناعية والتجارية,ايراد املاك الدولة المالية,,,0
11344,Jordan,Social Science,Economics,High,تعتبر ارباح الدولة من مصانع الحديد والاخشاب مثال على ايرادات الدوله :,,B,ايراد املاك الدولة العقارية,ايراد املاك الدولة الصناعية والتجارية,ايراد املاك الدولة المالية,,,0
11345,Jordan,Social Science,Economics,High,تعتبر المبالغ التي تحصلها الدولة من تأجير الاراضي الزراعيه والغابات من الامثله على ايراد :,,A,ايراد املاك الدولة العقارية,ايراد املاك الدولة الصناعية والتجارية,ايراد املاك الدولة المالية,,,0
11346,Jordan,Social Science,Economics,High,تعتبر الضرائب على رأس المال من الضرائب :,,A,المباشرة,الضرائب غير المباشرة,,,,0
11347,Jordan,Social Science,Economics,High,الضرائب على الاستهلاك او الانفاق من الامثله على الضرائب :,,B,المباشرة,الضرائب غير المباشرة,,,,0
11348,Jordan,Social Science,Economics,High,من الامثله على الضرائب المباشره :,,C,الضرائب الجمركية,الضرائب على الانتاج,الضرائب على الدخل,,,0
11349,Jordan,Social Science,Economics,High,مبالغ يدفعها الاشخاص الذين يرتكبون مخالفات قانونية ؛عقوبة لهم,,B,الرسوم,الغرامات,الضرائب المباشرة,,,0
11350,Jordan,Social Science,Economics,High,زيادة كمية النقود او وسائل الدفع والتي تؤدي الى زيادة الطلب على نحو يفوق العرض وبالتالي انخفاض قيمة النقود :,,B,العجز,التضخم المالي,الفائض,,,0
11351,Jordan,Social Science,Economics,High,ضرائب يدفعها المكلف مؤقتا ويستطيع نقل عبئها الى شخص اخر : ,,B,المباشرة,الضرائب غير المباشرة,,,,0
11352,Jordan,Social Science,Economics,High,انخفاض احتياطي الدولة من العملات الصعبه ما يضعف الانتاج القومي ناتج عن :,,B,القروض الخارجية,الاصدار النقدي,المنح,القروض الداخلية,,0
11353,Jordan,Social Science,Economics,High,تدل الموازنة العامة على فائض :,,B,اذا تساوت النفقات )المصروفات( عن الايرادات,اذا كانت الايرادات اكبر من النفقات )المصروفات(,اذا كانت النفقات)المصروفات( اكبر من الايرادات,,,0
11354,Jordan,Social Science,Economics,High,تمثل اداة محاسبية توضح المركز المالي للشركة(ما لها من اصول وما عليها من التزامات),,B,الموازنه العامة,الميزانية العمومية,,,,0
11355,Jordan,Social Science,Economics,High,يتم اعدادها في بداية المدة بناء على التوقعات )عملية تقديرية(:,,A,الموازنه العامة,الميزانية العمومية,,,,0
11356,Jordan,Social Science,Economics,High,الهدف منها تحقيق اهداف المجتمع:,,A,الموازنه العامة,الميزانية العمومية,,,,0
11357,Jordan,Social Science,Economics,High,تم اقرار قانون تنظيم الموازنة رقم 58 في عام :,,D,1962,1960,1963,2008,,0
11358,Jordan,Social Science,Economics,High,تم وضع مشروع قانون الميزانية العامة رقم 39 في عام :,,A,1962,1960,1963,2008,,0
11359,Jordan,Social Science,Economics,High,من اهداف دائرة الموازنة العامة :,,B,اعداد الموازنة العامة للدولة وموازنات الوحدات الحكومية,تحقيق التوازن التنموي بين المحافظات تطبيقا لنهج اللامركزية,"اعداد بيان مفصل عن العمليات اللامة لاقرار الموازنة العامة ,وموازنة الوحدات الحكومية",متابعة تقييم أداء البرامج والمشروعات والأنشطة,,0
11360,Jordan,Social Science,Economics,High,العلم الذي يدرس مجمل انشطة الدولة بما يتوافر لها من مخصصات مالية بشقيها الايرادي والانفاقي:,,B,الموازنه العامة,المالية العامة,الاستقرار المالي,الاستقرار النقدي,,0
11361,Jordan,Social Science,Economics,High,تعتبر من الايرادات التي يوصى بعدم اللجوء اليها الافي حالات الضرورة :,,B,رفع الضرائب,الاصدار النقدي,القروض الخارجية,المنح الخارجية,,0
11362,Jordan,Social Science,Economics,High,مجموعة من الاشخاص المتخصصين في مجال معين يختارهم الملك او يصادق عليهم بارادة ملكية :,,A,اللجنة الملكية,الهيئة الحكومية ,الوحدة الحكومية,اللجنة المالية,,0
11363,Jordan,Social Science,Economics,High,خطة مالية توضع لمرحله قادمة مدتها ثلاث سنوات على الاقل,,A,الاطار المالي المتوسط,السنة التأشيرية,سنة الموازنه,الموازنة العامة,,0
11364,Jordan,Social Science,Economics,High,"السنه التي تستخدم مؤشرا للموازنة العامة للسنة المقبلة, وفيها يقارن بنود الموازنة العامة لسنتين مقبلتين لسنة الموازنة وبنود الموازنة العامة لسنة الموازنة :",,C,سنة الموازنه,السنة المالية,السنة التأشيرية,,,0
11365,Jordan,Social Science,Economics,High,أي وزارة او دائرة أو سلطة أو هيئة عامة تدخل موازنتها ضمن الموازنة العامة للدولة :,,B,الدائرة المالية,الدائرة الحكومية,الوحدة الحكومية,الوحدة المالية,,0
11366,Jordan,Social Science,Economics,High,"هيئة أو مؤسسة رسمية عامة ,او سلطة, او مؤسسة عامه مستقلة ماليا او اداريا وتدخل موازنتها ضمن موازنات الوحدات الحكومية .",,C,الدائرة المالية,الدائرة الحكومية,الوحدة الحكومية,الوحدة المالية,,0
11367,Jordan,Social Science,Economics,High,يقصد بالحفاظ على استقرار المستوى العام للاسعار وسعر صرف الدينار وتوفير هيكل اسعار فائده مناسب :,,D,الموازنه العامة,المالية العامة,الاستقرار المالي,الاستقرار النقدي,,0
11368,Jordan,Social Science,Economics,High,الحالة التي يكون فيها النظام المالي مقاوما للصدمات الاقتصادية وادارة المخاطر وترتيب المدفوعات:,,C,الموازنه العامة,المالية العامة,الاستقرار المالي,الاستقرار النقدي,,0
11369,Jordan,Social Science,Economics,High,توزيع المشروعات التنموية على نحو يحقق العدالة بين مختلف المحافظات:,,B,النمو المستدام,التوازن التنموي,نهج اللامركزية,الخطة المالية,,0
11370,Jordan,Social Science,Economics,High,تحقيق اقصى ربح ممكن بما يضمن استدامة المشروعات وتنمية الاقتصاد ثم تحسين مستوى المعيشة : ,,A,النمو المستدام,التوازن التنموي,نهج اللامركزية,الخطة المالية,,0
11371,Jordan,Social Science,Economics,High,"تفرد كل محافظه بادارة شؤونها وحدها, واتخاذ القرارات المناسبه لتنميتها والنهوض بمستوى معيشة افرادها هو : ",,D,التوازن التنموي,النمو المستدام,الاستقرار المحلي,نهج اللامركزية,,0
11372,Jordan,Social Science,Economics,High,السنه التي تعد فيها الموازنه العامه هي,,A,سنة الموازنة,السنة المالية,السنة التأشيرية,,,0
11373,Jordan,Social Science,Economics,High,الهدف منها ادارة الايرادات بصوره صحيحه :,,A,الموازنه العامة,الميزانية العمومية,التوازن التنموي,,,0
11374,Jordan,Social Science,Economics,High,خطه ماليه يعدها الشخص بنفسه :,,A,الموازنة الشخصية,الارباح السنوية,المالية الشخصيه,,,0
