ID,Country,Group,Subject,Level,Question,Context,Answer Key,Option 1,Option 2,Option 3,Option 4,Option 5,is_few_shot
5390,Jordan,Social Science,Social Science,Primary,من  أهم القصور الصحراوية التي تتواجد في الأردن,,D,قصر المشتى,قصر البرقع,قصر الحرانة,جميع ما سبق,,0
5391,Jordan,Social Science,Social Science,Primary,قلعة  الكرك ….,,D,تقع جنوب عمان,بناها الصليبيون وأطلقوا عليها اسم مونتريرال,ترتفع ٩٠٠ عن سطح البحر,تمتاز بممراتها السرية تحت الأرض,,0
5392,Jordan,Social Science,Social Science,Primary,هو قصر يتميز بالعقود والقناطر.,,B,قصر البرقع,قصر المشتى,قصر الحرانة,قصر عمرة,,0
5393,Jordan,Social Science,Social Science,Primary,كم يبعد قصر المشتى عن عمان ….. ؟,,A,٣٢ كم,٢٣ كم,٣٤ كم,٤٥ كم,,0
5394,Jordan,Social Science,Social Science,Primary,يقع  قصر البرقع ……. الرويشد.,,C,شمال شرق,جنوب غرب,شمال غرب,جنوب شرق,,0
5395,Jordan,Social Science,Social Science,Primary,يوجد بجانب قصر …… بركة ماء وسد روماني.,,A,البرقع,المشتى,الحرانة,عمرة,,0
5396,Jordan,Social Science,Social Science,Primary,جميع مايلي مناطق سياحية في الأردن ماعدا …..,,D,حمامات ماعين,وادي رم,البحر الميت,البحر المتوسط,,0
5397,Jordan,Social Science,Social Science,Primary,ماهو الاسم القديم للعقبة ؟,,A,أيلة,يبوس,إيلياء,يارا,,0
5398,Jordan,Social Science,Social Science,Primary,تقع العقبة على ساحل البحر ……,,A,الأحمر,المتوسط,الميت,الأسود,,0
5399,Jordan,Social Science,Social Science,Primary,كم تبعد العقبة عن عاصمة الأردن ؟,,A,٣٢٤ كم,٤٢٤ كم,٢٣٥كم,٥٤٣ كم,,0
5400,Jordan,Social Science,Social Science,Primary,ما هي المدينة التي يوجد بها قلعة الشريف الحسين بن علي رحمه الله.,,D,وادي رم,البلقاء,حمامات ماعين,العقبة,,0
5401,Jordan,Social Science,Social Science,Primary,ما هي المدينة التي تكثر فيها شلالات المياه الكبريتية ذات الحرارة العالية,,C,وادي رم,العقبة,حمامات ماعين,البحر الميت,,0
5402,Jordan,Social Science,Social Science,Primary,أين يقع البحر الميت ؟,,B,عمان,وادي الأردن,سوريا,لبنان,,0
5403,Jordan,Social Science,Social Science,Primary,كم يبعد البحر الميت عن عمان …..؟,,A,٤٨ كم,٨٤ كم,٤٨م,٨٤م,,0
5404,Jordan,Social Science,Social Science,Primary,أين يقع وادي الرم …..؟,,A,جنوب الأردن,شمال الأردن,شرق الأردن,غرب الأردن,,0
5405,Jordan,Social Science,Social Science,Primary,توجد حمامات ماعين  في …. عمان.,,A,جنوب,شرق,غرب,شمال,,0
5406,Jordan,Social Science,Social Science,Primary,المدينة التي يستطيع  فيها الزائر مشاهدة الشعاب المرجانية و الأسماك الملونة في خليجها.,,B,وادي رم,العقبة,حمامات ماعين,البحر الميت,,0
5407,Jordan,Social Science,Social Science,Primary,كم ينخفض مستوى سطح البحر الميت عن  سطح البحر  ؟,,A,٤١٠ م,١٤٠ م,٣٤٠ م,٢٤٠ م,,0
5408,Jordan,Social Science,Social Science,Primary,ما هو الوادي الذي يطلق عليه وادي القمر …,,D,وادي ماعين,وادي الغفر,وادي العرب,وادي رم,,0
5409,Jordan,Social Science,Social Science,Primary,ما هي البلدة التي يقصدها السياح  للاستجمام وعلاج الأمراض الجلدية والمفاصل ؟,,B,البحر الميت,حمامات ماعين,وادي رم,العقبة,,0
5410,Jordan,Social Science,Social Science,Primary,يمتاز البحر الميت بأنه …..,,A,أخفض بقعة في العالم,أخفض بقعة في الأردن,أعلى بقعة في العالم العربي,أعلى نقطة على سطح الأرض,,0
5411,Jordan,Social Science,Social Science,Primary,تتكون المملكة الأردنية الهاشمية من …….. محافظة.,,A,اثنتي عشرة,خمسة عشر,أربعة عشر,عشر,,0
5412,Jordan,Social Science,Social Science,Primary,ماهي عاصمة المملكة الأردنية  الهاشمية ……,,D,جدة,الزرقاء,إربد,عمان,,0
5413,Jordan,Social Science,Social Science,Primary,ما أكبر محافظات المملكة الأردنية مساحة ؟,,D,الكرك,الطفيلة,العقبة,معان,,0
5414,Jordan,Social Science,Social Science,Primary,يطل خليج العقبة على   ……,,C,الأبيض المتوسط,البحر الميت,البحر الأحمر,البحر الأسود,,0
5415,Jordan,Social Science,Social Science,Primary,يقع الأردن في قارة ……,,A,آسيا,أوروبا,أفريقيا,أستراليا,,0
5416,Jordan,Social Science,Social Science,Primary,الدولة التي تحد المملكة الأردنية من الغرب هي …..,,B,سوريا,فلسطين,العراق,السعودية,,0
5417,Jordan,Social Science,Social Science,Primary,ماهي عدد قارات العالم …. قارة ؟,,C,خمسة,ستة,سبعة,ثمانية,,0
5418,Jordan,Social Science,Social Science,Primary,تتميز المملكة الأردنية بموقع متوسط بين قارات العالم ونقطة التقاء بين القارات الثلاث:,,C,أوروبا ، آسيا ، أفريقيا,أمريكا ، أوروبا ، آسيا,آسيا ، أفريقيا ، أوروبا,أستراليا ، أمريكا ، أفريقيا,,0
5419,Jordan,Social Science,Social Science,Primary,المنفذ البحري الوحيد للأردن هو …..,,C,البحر الميت,نهر النيل,خليج العقبة,البحر الأحمر,,0
5420,Jordan,Social Science,Social Science,Primary,ماهي الدولة التي تحد الأردن من الجنوب و الشرق  ….؟,,D,سوريا,العراق,فلسطين,المملكة العربية السعودية,,0
5421,Jordan,Social Science,Social Science,Primary,ماهي أصغر محافظة في المملكة الأردنية مساحة …..؟,,C,جرش,العقبة,البلقاء,معان,,0
5422,Jordan,Social Science,Social Science,Primary,يتميز موقع المملكة الأردنية بطول حدوده البرية مع الدول المجاورة و ………. منافذه البحرية.,,B,كثرة,قلة,عدم وجود,العقبة,,0
5423,Jordan,Social Science,Social Science,Primary,ما هي أشكال سطح الأرض ؟,,D,سهول,جبال,صحاري,جميع ما سبق,,0
5424,Jordan,Social Science,Social Science,Primary,تمتد المرتفعات الجبلية من الشمال إلى ……,,B,الغرب,الجنوب,الشرق,الاعتدال,,0
5425,Jordan,Social Science,Social Science,Primary,أعلى قمة جبلية في الأردن وتقع في منطقة وادي رم .,,A,جبل أم الدامي,جبل البلقاء,جبل القلعة,جبل المنارة,,0
5426,Jordan,Social Science,Social Science,Primary,اخفض بقعة في العالم :,,A,البحر الميت,وادي رم,عجلون,,,0
5427,Jordan,Social Science,Social Science,Primary,يعمل أهل الريف في :,,D,رعي الأغنام,الصناعة,التجارة,الزراعة,,0
5428,Jordan,Social Science,Social Science,Primary,تعتبر اربد منطقة :,,C,صحراوية,جبلية,سهلية,,,0
5429,Jordan,Social Science,Social Science,Primary,أكبر المحافظات مساحة هي:,,B,اربد,معان,الزرقاء,جرش,,0
5430,Jordan,Social Science,Social Science,Primary,تعتبر عجلون منطقة :,,B,صحراوية,جبلية,سهلية,,,0
5431,Jordan,Social Science,Social Science,Primary,يصب نهر الاردن في :,,A,البحر الميت,خليج العقبية,البحر الابيض,البحر الاحمر,,0
5432,Jordan,Social Science,Social Science,Primary,المنفذ البحري الوحيد للأردن هو :,,A,خليج العقبية,البحر الميت,البحر الاحمر,,,0
5433,Jordan,Social Science,Social Science,Primary,قام جلالة الملك الحسين بن طلال بتعريب الجيش سنة ...,,C,1921م,1946م,1956م,,,0
5434,Jordan,Social Science,Social Science,Primary,يعتبر الملك .........  هو المؤسس للدولة الاردنية الحديثة,,B,الملك الحسين بن طلال,الملك عبدالله الاول,الملك عبدالله الثاني بن الحسين,,,0
5435,Jordan,Social Science,Social Science,Primary,.المكان الذي يعيش فيه الفرد مع أسرته والذي تحكمه أنظمة تضعها الاسرة ويلتزم بها الجميع يسمى .....,,C,المدينة,الوطن,البيت,,,0
5436,Jordan,Social Science,Social Science,Primary,تسمى عملية تحويل النفايات إلى مواد جديدة مفيدة وذلك بفرزها وإعادة تصنيعها واستخدامها مرة أخرى بــ...,,C,الصناعة الاولية,اعادة الانتاج,التدوير,,,0
5437,Jordan,Social Science,Social Science,Primary,يمكن الحفاظ على الموارد الطبيعية عن طريق استخدام السخان الكهرابئي بدلا من استخدام السخان الشمسي,,A,خطأ,صح,,,,0
5439,Jordan,Social Science,Social Science,Primary,امتدت فترة حكم الملك طلال  ..,,C,(1962/1961) م,(1956/1954) م,(1952/1951) م,,,0
5440,Jordan,Social Science,Social Science,Primary,من واجبات الاسرة ...,,D,تأمين الحاجات الاساسية,توزيع الادوار والمسؤوليات,التعاون بين أفراد الاسرة.,جميع ما ذكر,,0
5441,Jordan,Social Science,Social Science,Primary,حدثت  معركة الكرامة مع العدو الصهيوني في عام ...,,A,1968,1973,1978,,,0
5442,Jordan,Social Science,Social Science,Primary,واحدة من التالية يعتبر سلوك صحيح :,,A,استخدام أدوات توفير المياه لوقف هدرها,"استخدام السخان الكهربائي بدلا من السخان الشمسي
في تسخين الماء",تمزيق القصص بعد قراءتها,,,0
5443,Jordan,Social Science,Social Science,Primary,…….  هي أراضي مرتفعة تشرف عما حولها من أشكال سطح الأرض .,,C,السهول,الصخور,الجبال,,,0
5444,Jordan,Social Science,Social Science,Primary,أين يعيش سكان الأردن …؟,,A,جميع ماسبق,المدينة,الريف,البادية,,0
5445,Jordan,Social Science,Social Science,Primary,كم يبلغ عدد سكان الأردن ؟,,D,7 مليون نسمة,8.5 مليون نسمة,9 مليون نسمة,9.5 مليون نسمة,,0
5446,Jordan,Social Science,Social Science,Primary,يطلق على  …….. سلة خضار الأردن,,B,نهر الأردن,غور الأردن,خليج العقبة,الصحراء,,0
5447,Jordan,Social Science,Social Science,Primary,كم يبلغ ارتفاع جبل أم الدامي ……. ؟,,A,١٨٥٤ م,١٨٥٤ كم,٧٦٥٤م,٣٤٥٢م,,0
5448,Jordan,Social Science,Social Science,Primary,أراضي منبسطة يسهل السكن والزراعة فيها ……,,C,الصحاري,الجبال,السهول,الأنهار,,0
5449,Jordan,Social Science,Social Science,Primary,يمتد نهر الأردن من شمال المملكة  الأردنية إلى ………,,B,جنوب المملكة الأردنية,البحر الميت,خليج العقبة,البحر الأحمر,,0
5450,Jordan,Social Science,Social Science,Primary,ماهي مميزات الغور الأردني ؟,,D,مناخه الحار في الصيف,مناخه الدافئ في الشتاء,خضب أراضيه الزراعية,جميع ما ذكر,,0
5451,Jordan,Social Science,Social Science,Primary,يقع جبل أم الدامي في ……. الأردن .,,C,غرب,شمال,جنوب,شرق,,0
5452,Jordan,Social Science,Social Science,Primary,تعد فئة …….. أكثر الفئات عددا في الأردن .,,D,الشيوخ,كبار السن,الأطفال,الشباب,,0
5453,Jordan,Social Science,Social Science,Primary,يصب نهر الأردن في …….,,C,أراضي جرش,أراضي الرمثا,أراضي الغور,أراضي المفرق,,0
5454,Jordan,Social Science,Social Science,Primary,جميع مايلي  مناطق جبلية ماعدا……,,D,عجلون,الشراة,أم الدامي,اريد,,0
5455,Jordan,Social Science,Social Science,Primary,تمتاز صحاري الأردن ب…..,,B,كثرة النباتات,قلة الأمطار والنباتات,كثرة الأمطار,وفرة الأمطار,,0
5456,Jordan,Social Science,Social Science,Primary,ما هي السهول التي تشتهر بزراعة الحبوب مثل القمح والشعير ؟,,A,اريد ومأدبا,معان وكرك,جرش والبلقاء,مادبا و الزرقاء,,0
5457,Jordan,Social Science,Social Science,Primary,من هو ثاني ملوك المملكة الأردنية ؟,,D,عبد  الله الأول,عبد الله الثاني,حسين بن طلال,طلال بن عبد الله,,0
5458,Jordan,Social Science,Social Science,Primary,الملك الذي يتصف باللطف والتهذيب ودماثة الخلق .,,D,الحسين بن طلال,عبد الله الأول,عبد الله الثاني,طلال بن عبد الله,,0
5459,Jordan,Social Science,Social Science,Primary,في أي عام أصدر أحدث دستور في العالم ؟,,B,١٩٥١ م,١٩٥٢ م,١٩٥٣ م,١٩٥٤ م,,0
5460,Jordan,Social Science,Social Science,Primary,اتخذ الأردن في عهد ……… قرارا يقضي يجعل التعليم الزاميا ومجانيا .,,D,عبد الله الأول,عبد الله الثاني,حسين بن طلال,طلال بن عبد الله,,0
5461,Jordan,Social Science,Social Science,Primary,من هو أكبر أبناء الملك طلال الذي أصبح ملك على الأردن,,A,الحسين,الحسن,محمد,بسمة,,0
5462,Jordan,Social Science,Social Science,Primary,الملك الذي كفل للمواطن الأردني حق العمل والتعليم والرفاه الاجتماعي …….,,D,طلال بن حسين,عبد الله الأول,الحسين بن طلال,طلال بن عبد الله,,0
5463,Jordan,Social Science,Social Science,Primary,في أي عام كانت الحرب العربية الإسرائيلية .,,B,١٩٨٨ م,١٩٤٨ م,١٩٤٣ م,١٩٥٥م,,0
5464,Jordan,Social Science,Social Science,Primary,توفي طلال بن عبد الله في السابع من تموز عام …..,,B,١٩٧١ م,١٩٧٢ م,١٩٧٣ م,١٩٧٤ م,,0
5465,Jordan,Social Science,Social Science,Primary,ولد الحسين بن طلال في …..,,C,الزرقاء,فلسطين,عمان,لبنان,,0
5466,Jordan,Social Science,Social Science,Primary,من هو البطل الذي شارك في الحرب العربية الإسرائيلية ……,,A,طلال بن حسين,طلال بن عبد الله,رشيد طليع,عبد الله,,0
5467,Jordan,Social Science,Social Science,Primary,درس الملك الحسين بن طلال  في أكاديمية ساندهيرست العسكرية عام …..,,A,١٩٥٠ م,١٩٥١ م,١٩٥٢ م,١٩٥٣ م,,0
5468,Jordan,Social Science,Social Science,Primary,انتقل الملك الحسين بن طلال من عمان إلى ……… ودرس في كلية فكتوريا .,,C,بريطانيا,باريس,الإسكندرية,سوريا,,0
5469,Jordan,Social Science,Social Science,Primary,كم كان عمر الحسين بن طلال حينما أعلن ملك على الأردن ؟,,C,١٥ عام,١٦ عام,١٧ عام,١٨ عام,,0
5470,Jordan,Social Science,Social Science,Primary,قرر الحسين بن طلال تعريب قيادة الجيش العربي الأردني بطرد كلوب باشا عام …….,,B,١٩٥٥ م,١٩٥٦ م,١٩٦٥ م,1966,,0
5471,Jordan,Social Science,Social Science,Primary,انتصر الجيش العربي الأردني  على الصهاينة في معركة ؟,,C,عين جالوت,اليرموك,الكرامة,باب الواد,,0
5472,Jordan,Social Science,Social Science,Primary,تم تشكيل أول حكومة أردنية في التاريخ:,,D,15/ نيسان / 1995م.,20 / أيار / 1964م.,5/ أيلول / 2000م.,11 / نيسان /1921م.,,0
5473,Jordan,Social Science,Social Science,Primary,بنيت الجامعة الأردنية في عهد       :,,A,الملك حسين بن طلال.,الملك عبد الله الثاني.,الشريف الحسين بن علي.,الملك طلال بن عبد الله.,,0
5474,Jordan,Social Science,Social Science,Primary,ُأُ نشئت مشاريع الطاقة الشمسية، ومشاريع طاقة الرياح بناء على توجيه:,,A,جلالة الملك عبد الله الثاني.,الملك غازي بن فيصل.,الملك فيصل بن الحسين.,الملك الحسين بن طلال.,,0
5475,Jordan,Social Science,Social Science,Primary,تسلم جلالة الملك عبد الله الثاني ابن الحسين سلطاته الدستورية في تاريخ:,,D,30/ كانون الثاني / 1962 م.,7/ تشرين الأول /1962 م.,7/ تموز /1999 م.,7/ شباط/ 1999 م.,,0
5476,Jordan,Social Science,Social Science,Primary,أطلق جلالة الملك عبد الله الثاني مبادرة التعليم الأردنية في 2003 م بهدف:,,D,تطوير الكوادر البشرية الطبية والتمريضية.,توسيع مظلة التأمين الصحي الشامل لتشمل شريحة أوسع من المجتمع.,التوعية بجوهر الدين الإسلامي وبيان حقيقته وأخلاقه الفاضلة.,اصلاح مسيرة التعليم وتطويرها من خلال الاستفادة من تكنولوجيا المعلومات والاتصالات.,,0
5477,Jordan,Social Science,Social Science,Primary,طور الملك عبد الله الثاني البنى التحتية للاردن من خلال انشاء مناطق تنموية وعمل مشروعات سكنية في العديد من محافظات الأردن، هذه تعد:,,A,نهضة عمرانية.,نهضة تكنولوجية.,نهضة طبية صحية.,نهضة تاريخية.,,0
5478,Jordan,Social Science,Social Science,Primary,الملك الذي تلقى تعليمه في أكاديمية ساندهيرست العسكرية الملكية سنة 1950م:,,A,الملك الحسين بن طلال.,الملك طلال بن عبد الله.,الملك عبد الله بن الحسين.,الملك عبد الله بن علي.,,0
5479,Jordan,Social Science,Social Science,Primary,من انجازات الملك حسين بن طلال أنه قام بتعريب الجيش بطرد كلوب باشا سنة:,,D,1998 م.,1952م.,1965 م.,1956 م.,,0
5480,Jordan,Social Science,Social Science,Primary,لقب جلالة الملك الحسين بن طلال بالملك الباني وذلك بسبب:,,A,جميع ما ذكر.,ارتفاع نسبة التعليم في المملكة الاردنية الهاشمية.,ازدهار الحياة الاقتصادية في المملكة الاردنية الهاشمية.,نشطت الصناعات المختلفة من فوسفات وبوتاس وغيرها.,,0
5481,Jordan,Social Science,Social Science,Primary,الملك طلال بن الحسين انتهت ولايته لأسباب صحية وذلك في:,,D,1950م ، ومدة حكمه 5 سنوات.,1952م ، ومدة حكمه 11 سنة.,1964م ، ومدة حكمه 10سنوات.,1952م ، ومدة حكمه سنة.,,0
5482,Jordan,Social Science,Social Science,Primary,.من انجازات الملك طلال بن الحسين واحدة مما يلي:,,A,اصدار الدستور والزامية التعليم.,تعريب الجيش الاردني.,رسالة عمان.,انشاء مشاريع الطاقة الشمسية.,,0
5483,Jordan,Social Science,Social Science,Primary,كان للملك طلال بن الحسين عدة أبناء منهم:,,D,الملك غازي.,الأمير حمزة.,الأمير علي.,الأمير محمد.,,0
5484,Jordan,Social Science,Social Science,Primary,"قاد الشريف الحسين بن علي الثورة العربية الكبرى لتخلص العرب من الظلم الذي لحق
بهم في نهاية حكم الدولةـــــــــــــــــــــــــــــــــــ بتاريخ ــــــــــــــــــــــــــــــــــــــ:
",,D,الفرنسية ،1921م.,البريطانية ،1916م.,العثمانية ،1921م.,العثمانية ، 1916م.,,0
5485,Jordan,Social Science,Social Science,Primary,تم تشكيل أول حكومة لأردنية في عهد المؤسس عبد الله الأول برئاسة:,,D,مظهر رسلان.,ابراهيم هاشم.,سمير الرفاعي.,رشيد طليع.,,0
5486,Jordan,Social Science,Social Science,Primary,تم اعلان استقلال المملكة الاردنية الهاشمية في تاريخ:,,D,1945 م.,1948 م.,1956 م.,1946 م.,,0
5487,Jordan,Social Science,Social Science,Primary,من الخدمات الطبية التي تقدمها المراكز الصحية واحدة مما يلي:,,D,متابعة صحة الحامل.,اجراء العمليات الجراحية.,تقديم المطاعيم للأمهات والاطفال.,تقديم المطاعيم الدورية.,,0
5488,Jordan,Social Science,Social Science,Primary,أحافظ على صحتي من خلال القيام بــــ:,,D,عدم مراجعة الطبيب.,عدم تلقى المطاعيم.,اهمال النظافة الشخصية.,اتباع العادات الصحية للوقاية من الأمراض.,,0
5489,Jordan,Social Science,Social Science,Primary,تشمل الخدمات الطبية الملكية الحكومية العديد من المؤسسات المتخصصة في المجال الطبي منها:,,D,مستشفى الاسراء.,مستشفى اربد التخصصي.,مستشفى الراهبات الوردية.,مستشفى المدينة الطبية.,,0
5490,Jordan,Social Science,Social Science,Primary,يعد التعليم احدى أهم الخدمات الرئيسة التي تقدمها الدولة للمواطن وهو وسيلة لتحسين,,A,جميع ما ذكر.,المستوى الاقتصادي.,المستوى الصناعي.,المستوى الاجتماعي.,,0
5491,Jordan,Social Science,Social Science,Primary,مؤسسة تقدم خدماتها التعليمية والاجتماعية لشرائح واسعة من المجتمع خاصة ابناء العسكريين، وابناء البادية الاردنية:,,D,الثقافة العملية.,الثقافة المدنية.,الثقافة تربوية.,الثقافة العسكرية.,,0
5492,Jordan,Social Science,Social Science,Primary,	المرحلة التعليمية في الاردن التي تعد مرحلة الزامية هي: ,,B,مرحلة رياض الأطفال.,مرحلة التعليم الأساسي.,مرحلة التعليم الثانوي.,مرحلة التعليم العالي.,,0
5493,Jordan,Social Science,Social Science,Primary,	هي المنشآت التي ينتفع بها الناس جميعا ويشتركون في الاستفادة منها هذا مفهوم الـــــ ,,A,المرافق العامة.,المرافق الخاصة.,المنازل.,لا شيء مما ذكر.,,0
5494,Jordan,Social Science,Social Science,Primary,يعد رمي النفايات في الشارع مثالاا على سلوك:,,B,ايجابي,سلبي,,,,0
5495,Jordan,Social Science,Social Science,Primary,	يعد اطلاق الالعاب النارية وازعاج المواطنين سلوك:  ,,A,سلبي,ايجابي,,,,0
5496,Jordan,Social Science,Social Science,Primary,.	من سمات المواطن الصالح التي على الفرد الاتصاف بها: ,,D,عدم الالتزام بالتعليمات.,رمي النفايات في الأماكن العامة.,السماح بالغش.,التحلي بالأخلاق الفاضلة.,,0
5497,Jordan,Social Science,Social Science,Primary,	الحرص على تلقي العلم والمعرفة يعد سلوك ايجابي يجعل من الفرد: ,,D,مواطن صالح في المنزل.,مواطن صالح في المجتمع .,مواطن غير صالح في المدرسة.,مواطن صالح في المدرسة .,,0
5498,Jordan,Social Science,Social Science,Primary,	من السلوكات التي يلتزم بها المواطن الصالح في المجتمع، احترام الجيران وعدم ازعاجهم:  ,,A,صحيح,خطأ.,,,,0
5499,Jordan,Social Science,Social Science,Primary,من حقوق المواطن الأردني:,,D,الدفاع عن الوطن.,أداء الأعمال بأمانة واخلاص .,الالتزام بالقوانين والتعليمات.,المأوى والمسكن والانتخاب.,,0
5500,Jordan,Social Science,Social Science,Primary,	من ابرز الواجبات التي يجب على المواطن الالتزام بها تجاه دولته:  ,,A,أداء الأعمال بأمانة واخلاص .,الالتزام بالقوانين والتعليمات.,التعلم والصحة.,الحياة والأمن.,,0
5501,Jordan,Social Science,Social Science,Primary,	يقصد بالمواطنة: هم افراد الشعب الذين يعيشون في ظل دولة ما ، ويحملون جنسيتها لهم حقوق وعليهم واجبات. ,,B,صحيح,خطأ.,,,,0
5502,Jordan,Social Science,Social Science,Primary,مجموعة من الأفراد يعيشون معا على بقعة من الأرض ويرتبطون بعدد من الروابط أهمها اللغة والدين ووجود أهداف مشتركة وواضحة لديهم كما يوجد أحكام تنظم علاقاته بعضهم ببعض هي:,,D,الأسرة,التفكك الأسري,التوافق الأسري,المجتمع,,0
5503,Jordan,Social Science,Social Science,Primary,السلوكيات والأفعال التي يمارسها الأفراد والجامعات بصورة متكررة وعادة ما تكون متوارثة هي:,,A,العادات والتقاليد,الأعراف,الإسراف,القيم المجتمعية,,0
5504,Jordan,Social Science,Social Science,Primary,حالة من التوتر وضعف العلاقات داخل الأسرة نتيجة إخفاق أحد الزوجين أوكليهما في القيام بواجباته هي:,,A,التفكك الأسري,التوافق الأسري,الأسرة الممتدة,الأسرة النواة,,0
5505,Jordan,Social Science,Social Science,Primary,من خصائص المجتمع الأردني:,,D,التمسك بالأخلاق الحميدة,الوسطية والاعتدال,شعور الفرد بقيمته,٢+١,,0
5506,Jordan,Social Science,Social Science,Primary,من أهمية الأعراف في المجتمع الأردني أنها تساهم في تعقيد الكثير من القضايا الاجتماعية:,,B,صحيح,غير صحيح، تساهم في حل المشاكل,,,,0
5507,Jordan,Social Science,Social Science,Primary,التفكك الأسرى يؤدي إلى:,,A,كثرة الأمراض النفسية,الكرم,التعاون,التسامح والعفو,,0
5508,Jordan,Social Science,Social Science,Primary,يعد الحوار والابتعاد عن توجيه اللوم المستمر من أهم أدوار الأسرة في بناء الشخصية,,A,صحيح,غير صحيح,,,,0
5509,Jordan,Social Science,Social Science,Primary,مظاهر التسامح:,,D,الغضب,عدم الصبر,البغضاء,نبذ التعصب,,0
5510,Jordan,Social Science,Social Science,Primary,التفاوض من طرق:,,A,حل الخلاف,التسامح,الحوار,العفو,,0
5511,Jordan,Social Science,Social Science,Primary,وائد حل الخلاف:,,D,جميع ما ذكر,توفير الوقت والجهد,إنهاء التوتر والقلق,منع النزاعات,,0
5512,Jordan,Social Science,Social Science,Primary,يصفي المحاور للحديث في جلسة الحوار هذا التصرف:,,B,غير صحيح,صحيح,,,,0
5513,Jordan,Social Science,Social Science,Primary,هو الحرص على إدخال السرور إلى نفس كل فرد يعرف بــ:,,D,التكافل الاقتصادي,التكافل الاجتماعي,التكافل في المدرسة,التكافل الإنساني,,0
5514,Jordan,Social Science,Social Science,Primary,من المناطق المخصصة للمشاة في العبور:,,D,الشارع الرئيسي,القفز من أمام السيارات,لا شيء مما ذكر,طريق المشاة,,0
5515,Jordan,Social Science,Social Science,Primary,من أسباب حوادث المرور:,,D,قطع الإشارة الخضراء,التوقف عند الإشارات المرورية,اللعب في الأماكن المخصصة للأطفال,السرعة الزائدة .,,0
5516,Jordan,Social Science,Social Science,Primary,يزور الطالب صديقه المريض يصنف هذا السلوك؛,,D,تقاليد,التحكيم,الحوار,تكافل إنساني,,0
5517,Jordan,Social Science,Social Science,Primary,يتعامل الأمن العام مع ثلاث إدارات مختصة لحل المشكلات هي:,,D,التربية والتعليم,إدارة الفنون والموسيقي,المستشفيات,المعهد المروري الأردني,,0
5518,Jordan,Social Science,Social Science,Primary,يحتفل العالم في اليوم المروري العالمي,,D,الرابع من أكتوبر من كل عام,الخامس من أيار من كل عام,السادس من ديسمبر من كل عام,الرابع من أيار من كل عام,,0
5519,Jordan,Social Science,Social Science,Primary,جهاز تحكم يعمل على الطاقة الكهربائية ويتم بواسطه توجيه حركة المرور للوقوف او الاستمرار في الحركة,,A,الإشارات الضوئية,الشواخص المرورية,خط المشاة,الشواخص الالزامية,,0
5520,Jordan,Social Science,Social Science,Primary,عبرت هبة الشارع و الإشارة الضوئية حمراء هذا السلوك:,,B,غيرصحيح,صحيح,,,,0
5521,Jordan,Social Science,Social Science,Primary,الضوء الأخضر في إشارة المرور يعني:,,A,البدء بعبور الطريق,الاستعداد للعبور,التوقف على الرصيف,لا شيء مما ذكر,,0
5522,Jordan,Social Science,Social Science,Primary,يصنف الأردن.... من حيث نسبة وقوع الحوادث المرورية فيه:,,D,الخامس عالميا,١٧ عالميا,الأول عالميا,الرابع عالميا,,0
5523,Jordan,Social Science,Social Science,Primary,احترام الآخرين من آثار التكافل الاجتماعي:,,B,غير صحيح,صحيح,,,,0
5524,Jordan,Social Science,Social Science,Primary,مساعدة الطلبة المحتاجين عن طريق تقديم الحقائب المنزلية من مجالات التكافل الاجتماعي في:,,D,الاسرة,الحي,المجتمع,المدرسة,,0
5525,Jordan,Social Science,Social Science,Primary,الشواخص التحذيرية تتخذ أشكالها دائرية قاعدتها بيضاء في إطار احمر .,,B,صحيح,غير صحيح,,,,0
5526,Jordan,Social Science,Social Science,Primary,المبالغة في الأنفاق على الافراح وبيوت العزاء يُُعرف بـ,,D,حب الخير.,الشهامة.,الكرم.,الإسراف .,,0
5527,Jordan,Social Science,Social Science,Primary,الخوف والخجل من التحدث أمام الناس من,,D,أهداف الحوار.,مهارات الحوار.,خصائص الحوار.,معيقات الحوار.,,0
5528,Jordan,Social Science,Social Science,Primary,أسباب الخلاف:,,D,سوء الفهم,اختلاف القيم,الرغبة في السيطرة,جميع ما ذكر,,0
5529,Jordan,Social Science,Social Science,Primary,السير على أقصى حافة الطريق من قواعد؛,,A,السير الآمن على الطريق,عبور الطريق الآمن,مناطق اللعب الآمنة,لا شيء مما ذكر .,,0
5530,Jordan,Social Science,Social Science,Primary,القضاء على مظاهر العنف من:,,D,آثار الكرم,آثار الحوار الناجح,آثار الشجاعة,آثار التسامح,,0
5531,Jordan,Social Science,Social Science,Primary,……… هي حالة الوئام والانسجام التي تسود بين أفراد الأسرة جميعا.,,B,نشر المحبة,التوافق الأسري,الرعاية الاجتماعية,التفكك الأسري,,0
5532,Jordan,Social Science,Social Science,Primary,…….. لها دور كبير في بناء شخصية إيجابية فاعلة في المجتمع.,,D,المدرسة,التربية,القيم الحسنة,الأسرة,,0
5533,Jordan,Social Science,Social Science,Primary,هو مجموعة من الأفراد يعيشون معا على بقعة من الأرض…….,,D,الوطن,التكافل الاجتماعي,التنشئة,المجتمع,,0
5534,Jordan,Social Science,Social Science,Primary,إغاثة الملهوف ومساعدة الفقراء ونصرة المظلوم  مثال على  القيم الاجتماعية ك …..,,D,الكرم,العطاء,العفو,التعاون,,0
