ID,Source,Country,Group,Subject,Level,Question,Context,Answer Key,Option 1,Option 2,Option 3,Option 4,Option 5,is_few_shot
11715,https://www.madinaharabic.com/quiz/,,Language,Arabic Language (General),,"يعود تاريخ العرب إلى آلاف السنين، وقسمهم المؤرخون إلى ثلاثة أنواع هم العرب البائدة والعرب العاربة والعرب المستعربة، فمن هم العرب؟؟، أما العرب البائدة: فهم مثل أقوام: عاد، وثمود، وجُرهُم، وأطلق عليهم اسم البائدة لقدمهم النسبي، ولاندثارهم قبل الإسلام، وأما العرب العاربة فهم أبناء قحطان بن عابر من أبناء سام بن نوح، الذي يُقال إنه أول من ملك أرض اليمن ولبس التاج، كما يذكر ذلك أكثر النسابين، وكان موطنهم بلاد اليمن، وأطلق على نسل قحطان القحطانيين، وأنجب قحطان - جد أعراب الجنوب - ابنه يعرب الذي يقال إنه أول من اتخذ العربية لسانًا ولقبه الشعراء بـرب الفصاحة، فقال بعضهم: : فما مثل قحطان السماحة والندى ولا كابنــه رب الفصــاحة يعـــــرب أما العرب المستعربة، ويقال لهم العدنانيون، وهم من نسل إسماعيل بن إبراهيم عليهما السلام، الذي تزوج من رعلة الجرهمية، فتعلم من أهلها العربية، فسموا المستعربة؛ لأن إسماعيل كان يتكلم اللغة العبرانية (لغة ما بين النهرين)، وهم جمهور العرب الذين يسكنون وسط جزيرة العرب وبلاد الحجاز إلى بادية الشام، وصار نسلهم من العرب، واندمجوا فيهم، وصار هذان اللفظان (القحطانيون والعدنانيون) يرادفان عرب الجنوب وعرب الشمال.
اقرأ الفقرة التالية ثم اختر البديل المناسب لـ [فراغ] الذي يكمل الجملة بشكل صحيح
 جمع كلمة تاريخ [فراغ].",,C,تأريخ,تريخات,تواريخ,تأريخات,,0
11716,https://www.madinaharabic.com/quiz/,,Language,Arabic Language (General),,"يعود تاريخ العرب إلى آلاف السنين، وقسمهم المؤرخون إلى ثلاثة أنواع هم العرب البائدة والعرب العاربة والعرب المستعربة، فمن هم العرب؟؟، أما العرب البائدة: فهم مثل أقوام: عاد، وثمود، وجُرهُم، وأطلق عليهم اسم البائدة لقدمهم النسبي، ولاندثارهم قبل الإسلام، وأما العرب العاربة فهم أبناء قحطان بن عابر من أبناء سام بن نوح، الذي يُقال إنه أول من ملك أرض اليمن ولبس التاج، كما يذكر ذلك أكثر النسابين، وكان موطنهم بلاد اليمن، وأطلق على نسل قحطان القحطانيين، وأنجب قحطان - جد أعراب الجنوب - ابنه يعرب الذي يقال إنه أول من اتخذ العربية لسانًا ولقبه الشعراء بـرب الفصاحة، فقال بعضهم: : فما مثل قحطان السماحة والندى ولا كابنــه رب الفصــاحة يعـــــرب أما العرب المستعربة، ويقال لهم العدنانيون، وهم من نسل إسماعيل بن إبراهيم عليهما السلام، الذي تزوج من رعلة الجرهمية، فتعلم من أهلها العربية، فسموا المستعربة؛ لأن إسماعيل كان يتكلم اللغة العبرانية (لغة ما بين النهرين)، وهم جمهور العرب الذين يسكنون وسط جزيرة العرب وبلاد الحجاز إلى بادية الشام، وصار نسلهم من العرب، واندمجوا فيهم، وصار هذان اللفظان (القحطانيون والعدنانيون) يرادفان عرب الجنوب وعرب الشمال.
اقرأ الفقرة التالية ثم اختر البديل المناسب لـ [فراغ] الذي يكمل الجملة بشكل صحيح
 المقصود بقوله يعود إلى [فراغ].",,D,يذهب إلى,يعتمد على,ينسب إلى,يرجع إلى,,0
11717,https://www.madinaharabic.com/quiz/,,Language,Arabic Language (General),,"يعود تاريخ العرب إلى آلاف السنين، وقسمهم المؤرخون إلى ثلاثة أنواع هم العرب البائدة والعرب العاربة والعرب المستعربة، فمن هم العرب؟؟، أما العرب البائدة: فهم مثل أقوام: عاد، وثمود، وجُرهُم، وأطلق عليهم اسم البائدة لقدمهم النسبي، ولاندثارهم قبل الإسلام، وأما العرب العاربة فهم أبناء قحطان بن عابر من أبناء سام بن نوح، الذي يُقال إنه أول من ملك أرض اليمن ولبس التاج، كما يذكر ذلك أكثر النسابين، وكان موطنهم بلاد اليمن، وأطلق على نسل قحطان القحطانيين، وأنجب قحطان - جد أعراب الجنوب - ابنه يعرب الذي يقال إنه أول من اتخذ العربية لسانًا ولقبه الشعراء بـرب الفصاحة، فقال بعضهم: : فما مثل قحطان السماحة والندى ولا كابنــه رب الفصــاحة يعـــــرب أما العرب المستعربة، ويقال لهم العدنانيون، وهم من نسل إسماعيل بن إبراهيم عليهما السلام، الذي تزوج من رعلة الجرهمية، فتعلم من أهلها العربية، فسموا المستعربة؛ لأن إسماعيل كان يتكلم اللغة العبرانية (لغة ما بين النهرين)، وهم جمهور العرب الذين يسكنون وسط جزيرة العرب وبلاد الحجاز إلى بادية الشام، وصار نسلهم من العرب، واندمجوا فيهم، وصار هذان اللفظان (القحطانيون والعدنانيون) يرادفان عرب الجنوب وعرب الشمال.
اقرأ الفقرة التالية ثم اختر البديل المناسب لـ [فراغ] الذي يكمل الجملة بشكل صحيح
 المقصود بكلمة اندثروا [فراغ].",,C,ناموا,غابوا,اختفوا,ماتوا,,0
11718,https://www.madinaharabic.com/quiz/,,Language,Arabic Language (General),,"يعود تاريخ العرب إلى آلاف السنين، وقسمهم المؤرخون إلى ثلاثة أنواع هم العرب البائدة والعرب العاربة والعرب المستعربة، فمن هم العرب؟؟، أما العرب البائدة: فهم مثل أقوام: عاد، وثمود، وجُرهُم، وأطلق عليهم اسم البائدة لقدمهم النسبي، ولاندثارهم قبل الإسلام، وأما العرب العاربة فهم أبناء قحطان بن عابر من أبناء سام بن نوح، الذي يُقال إنه أول من ملك أرض اليمن ولبس التاج، كما يذكر ذلك أكثر النسابين، وكان موطنهم بلاد اليمن، وأطلق على نسل قحطان القحطانيين، وأنجب قحطان - جد أعراب الجنوب - ابنه يعرب الذي يقال إنه أول من اتخذ العربية لسانًا ولقبه الشعراء بـرب الفصاحة، فقال بعضهم: : فما مثل قحطان السماحة والندى ولا كابنــه رب الفصــاحة يعـــــرب أما العرب المستعربة، ويقال لهم العدنانيون، وهم من نسل إسماعيل بن إبراهيم عليهما السلام، الذي تزوج من رعلة الجرهمية، فتعلم من أهلها العربية، فسموا المستعربة؛ لأن إسماعيل كان يتكلم اللغة العبرانية (لغة ما بين النهرين)، وهم جمهور العرب الذين يسكنون وسط جزيرة العرب وبلاد الحجاز إلى بادية الشام، وصار نسلهم من العرب، واندمجوا فيهم، وصار هذان اللفظان (القحطانيون والعدنانيون) يرادفان عرب الجنوب وعرب الشمال.
اقرأ الفقرة التالية ثم اختر البديل المناسب لـ [فراغ] الذي يكمل الجملة بشكل صحيح
 المقصود بقوله لُقِّبَ بـِ [فراغ].",,B,وصف,سمي,عرف,دعي,,0
11719,https://www.madinaharabic.com/quiz/,,Language,Arabic Language (General),,"يعود تاريخ العرب إلى آلاف السنين، وقسمهم المؤرخون إلى ثلاثة أنواع هم العرب البائدة والعرب العاربة والعرب المستعربة، فمن هم العرب؟؟، أما العرب البائدة: فهم مثل أقوام: عاد، وثمود، وجُرهُم، وأطلق عليهم اسم البائدة لقدمهم النسبي، ولاندثارهم قبل الإسلام، وأما العرب العاربة فهم أبناء قحطان بن عابر من أبناء سام بن نوح، الذي يُقال إنه أول من ملك أرض اليمن ولبس التاج، كما يذكر ذلك أكثر النسابين، وكان موطنهم بلاد اليمن، وأطلق على نسل قحطان القحطانيين، وأنجب قحطان - جد أعراب الجنوب - ابنه يعرب الذي يقال إنه أول من اتخذ العربية لسانًا ولقبه الشعراء بـرب الفصاحة، فقال بعضهم: : فما مثل قحطان السماحة والندى ولا كابنــه رب الفصــاحة يعـــــرب أما العرب المستعربة، ويقال لهم العدنانيون، وهم من نسل إسماعيل بن إبراهيم عليهما السلام، الذي تزوج من رعلة الجرهمية، فتعلم من أهلها العربية، فسموا المستعربة؛ لأن إسماعيل كان يتكلم اللغة العبرانية (لغة ما بين النهرين)، وهم جمهور العرب الذين يسكنون وسط جزيرة العرب وبلاد الحجاز إلى بادية الشام، وصار نسلهم من العرب، واندمجوا فيهم، وصار هذان اللفظان (القحطانيون والعدنانيون) يرادفان عرب الجنوب وعرب الشمال.
اقرأ الفقرة التالية ثم اختر البديل المناسب لـ [فراغ] الذي يكمل الجملة بشكل صحيح
 المقصود بكلمة لِسان [فراغ].",,D,حرف,كلمة,جملة,لغة,,0
11720,https://www.madinaharabic.com/quiz/,,Language,Arabic Language (General),,"يعود تاريخ العرب إلى آلاف السنين، وقسمهم المؤرخون إلى ثلاثة أنواع هم العرب البائدة والعرب العاربة والعرب المستعربة، فمن هم العرب؟؟، أما العرب البائدة: فهم مثل أقوام: عاد، وثمود، وجُرهُم، وأطلق عليهم اسم البائدة لقدمهم النسبي، ولاندثارهم قبل الإسلام، وأما العرب العاربة فهم أبناء قحطان بن عابر من أبناء سام بن نوح، الذي يُقال إنه أول من ملك أرض اليمن ولبس التاج، كما يذكر ذلك أكثر النسابين، وكان موطنهم بلاد اليمن، وأطلق على نسل قحطان القحطانيين، وأنجب قحطان - جد أعراب الجنوب - ابنه يعرب الذي يقال إنه أول من اتخذ العربية لسانًا ولقبه الشعراء بـرب الفصاحة، فقال بعضهم: : فما مثل قحطان السماحة والندى ولا كابنــه رب الفصــاحة يعـــــرب أما العرب المستعربة، ويقال لهم العدنانيون، وهم من نسل إسماعيل بن إبراهيم عليهما السلام، الذي تزوج من رعلة الجرهمية، فتعلم من أهلها العربية، فسموا المستعربة؛ لأن إسماعيل كان يتكلم اللغة العبرانية (لغة ما بين النهرين)، وهم جمهور العرب الذين يسكنون وسط جزيرة العرب وبلاد الحجاز إلى بادية الشام، وصار نسلهم من العرب، واندمجوا فيهم، وصار هذان اللفظان (القحطانيون والعدنانيون) يرادفان عرب الجنوب وعرب الشمال.
اقرأ الفقرة التالية ثم اختر البديل المناسب لـ [فراغ] الذي يكمل الجملة بشكل صحيح
 ينقسم العرب إلى [فراغ]. أقسام.",,A,ثلاثة,أربعة,خمسة,ستة,,0
11721,https://www.madinaharabic.com/quiz/,,Language,Arabic Language (General),,"يعود تاريخ العرب إلى آلاف السنين، وقسمهم المؤرخون إلى ثلاثة أنواع هم العرب البائدة والعرب العاربة والعرب المستعربة، فمن هم العرب؟؟، أما العرب البائدة: فهم مثل أقوام: عاد، وثمود، وجُرهُم، وأطلق عليهم اسم البائدة لقدمهم النسبي، ولاندثارهم قبل الإسلام، وأما العرب العاربة فهم أبناء قحطان بن عابر من أبناء سام بن نوح، الذي يُقال إنه أول من ملك أرض اليمن ولبس التاج، كما يذكر ذلك أكثر النسابين، وكان موطنهم بلاد اليمن، وأطلق على نسل قحطان القحطانيين، وأنجب قحطان - جد أعراب الجنوب - ابنه يعرب الذي يقال إنه أول من اتخذ العربية لسانًا ولقبه الشعراء بـرب الفصاحة، فقال بعضهم: : فما مثل قحطان السماحة والندى ولا كابنــه رب الفصــاحة يعـــــرب أما العرب المستعربة، ويقال لهم العدنانيون، وهم من نسل إسماعيل بن إبراهيم عليهما السلام، الذي تزوج من رعلة الجرهمية، فتعلم من أهلها العربية، فسموا المستعربة؛ لأن إسماعيل كان يتكلم اللغة العبرانية (لغة ما بين النهرين)، وهم جمهور العرب الذين يسكنون وسط جزيرة العرب وبلاد الحجاز إلى بادية الشام، وصار نسلهم من العرب، واندمجوا فيهم، وصار هذان اللفظان (القحطانيون والعدنانيون) يرادفان عرب الجنوب وعرب الشمال.
اقرأ الفقرة التالية ثم اختر البديل المناسب لـ [فراغ] الذي يكمل الجملة بشكل صحيح
 من قبائل العرب البائدة [فراغ].",,C,قريش,العدنانيون,عاد,القحطانيون,,0
11722,https://www.madinaharabic.com/quiz/,,Language,Arabic Language (General),,"يعود تاريخ العرب إلى آلاف السنين، وقسمهم المؤرخون إلى ثلاثة أنواع هم العرب البائدة والعرب العاربة والعرب المستعربة، فمن هم العرب؟؟، أما العرب البائدة: فهم مثل أقوام: عاد، وثمود، وجُرهُم، وأطلق عليهم اسم البائدة لقدمهم النسبي، ولاندثارهم قبل الإسلام، وأما العرب العاربة فهم أبناء قحطان بن عابر من أبناء سام بن نوح، الذي يُقال إنه أول من ملك أرض اليمن ولبس التاج، كما يذكر ذلك أكثر النسابين، وكان موطنهم بلاد اليمن، وأطلق على نسل قحطان القحطانيين، وأنجب قحطان - جد أعراب الجنوب - ابنه يعرب الذي يقال إنه أول من اتخذ العربية لسانًا ولقبه الشعراء بـرب الفصاحة، فقال بعضهم: : فما مثل قحطان السماحة والندى ولا كابنــه رب الفصــاحة يعـــــرب أما العرب المستعربة، ويقال لهم العدنانيون، وهم من نسل إسماعيل بن إبراهيم عليهما السلام، الذي تزوج من رعلة الجرهمية، فتعلم من أهلها العربية، فسموا المستعربة؛ لأن إسماعيل كان يتكلم اللغة العبرانية (لغة ما بين النهرين)، وهم جمهور العرب الذين يسكنون وسط جزيرة العرب وبلاد الحجاز إلى بادية الشام، وصار نسلهم من العرب، واندمجوا فيهم، وصار هذان اللفظان (القحطانيون والعدنانيون) يرادفان عرب الجنوب وعرب الشمال.
اقرأ الفقرة التالية ثم اختر البديل المناسب لـ [فراغ] الذي يكمل الجملة بشكل صحيح
 أول مَنْ لَبَسَ التَّاجَ هو [فراغ].",,A,قحطان,يعرب,سام,عدنان,,0
11723,https://www.madinaharabic.com/quiz/,,Language,Arabic Language (General),,"يعود تاريخ العرب إلى آلاف السنين، وقسمهم المؤرخون إلى ثلاثة أنواع هم العرب البائدة والعرب العاربة والعرب المستعربة، فمن هم العرب؟؟، أما العرب البائدة: فهم مثل أقوام: عاد، وثمود، وجُرهُم، وأطلق عليهم اسم البائدة لقدمهم النسبي، ولاندثارهم قبل الإسلام، وأما العرب العاربة فهم أبناء قحطان بن عابر من أبناء سام بن نوح، الذي يُقال إنه أول من ملك أرض اليمن ولبس التاج، كما يذكر ذلك أكثر النسابين، وكان موطنهم بلاد اليمن، وأطلق على نسل قحطان القحطانيين، وأنجب قحطان - جد أعراب الجنوب - ابنه يعرب الذي يقال إنه أول من اتخذ العربية لسانًا ولقبه الشعراء بـرب الفصاحة، فقال بعضهم: : فما مثل قحطان السماحة والندى ولا كابنــه رب الفصــاحة يعـــــرب أما العرب المستعربة، ويقال لهم العدنانيون، وهم من نسل إسماعيل بن إبراهيم عليهما السلام، الذي تزوج من رعلة الجرهمية، فتعلم من أهلها العربية، فسموا المستعربة؛ لأن إسماعيل كان يتكلم اللغة العبرانية (لغة ما بين النهرين)، وهم جمهور العرب الذين يسكنون وسط جزيرة العرب وبلاد الحجاز إلى بادية الشام، وصار نسلهم من العرب، واندمجوا فيهم، وصار هذان اللفظان (القحطانيون والعدنانيون) يرادفان عرب الجنوب وعرب الشمال.
اقرأ الفقرة التالية ثم اختر البديل المناسب لـ [فراغ] الذي يكمل الجملة بشكل صحيح
 صاحب لقب (رب الفصاحة) [فراغ].",,B,قحطان,يعرب,سام,عدنان,,0
11724,https://www.madinaharabic.com/quiz/,,Language,Arabic Language (General),,"يعود تاريخ العرب إلى آلاف السنين، وقسمهم المؤرخون إلى ثلاثة أنواع هم العرب البائدة والعرب العاربة والعرب المستعربة، فمن هم العرب؟؟، أما العرب البائدة: فهم مثل أقوام: عاد، وثمود، وجُرهُم، وأطلق عليهم اسم البائدة لقدمهم النسبي، ولاندثارهم قبل الإسلام، وأما العرب العاربة فهم أبناء قحطان بن عابر من أبناء سام بن نوح، الذي يُقال إنه أول من ملك أرض اليمن ولبس التاج، كما يذكر ذلك أكثر النسابين، وكان موطنهم بلاد اليمن، وأطلق على نسل قحطان القحطانيين، وأنجب قحطان - جد أعراب الجنوب - ابنه يعرب الذي يقال إنه أول من اتخذ العربية لسانًا ولقبه الشعراء بـرب الفصاحة، فقال بعضهم: : فما مثل قحطان السماحة والندى ولا كابنــه رب الفصــاحة يعـــــرب أما العرب المستعربة، ويقال لهم العدنانيون، وهم من نسل إسماعيل بن إبراهيم عليهما السلام، الذي تزوج من رعلة الجرهمية، فتعلم من أهلها العربية، فسموا المستعربة؛ لأن إسماعيل كان يتكلم اللغة العبرانية (لغة ما بين النهرين)، وهم جمهور العرب الذين يسكنون وسط جزيرة العرب وبلاد الحجاز إلى بادية الشام، وصار نسلهم من العرب، واندمجوا فيهم، وصار هذان اللفظان (القحطانيون والعدنانيون) يرادفان عرب الجنوب وعرب الشمال.
اقرأ الفقرة التالية ثم اختر البديل المناسب لـ [فراغ] الذي يكمل الجملة بشكل صحيح
 سكن القحطانيون [فراغ].الجزيرة.",,B,شمال,جنوب,وسط,خارج,,0
11725,https://www.madinaharabic.com/quiz/,,Language,Arabic Language (General),,"يعود تاريخ العرب إلى آلاف السنين، وقسمهم المؤرخون إلى ثلاثة أنواع هم العرب البائدة والعرب العاربة والعرب المستعربة، فمن هم العرب؟؟، أما العرب البائدة: فهم مثل أقوام: عاد، وثمود، وجُرهُم، وأطلق عليهم اسم البائدة لقدمهم النسبي، ولاندثارهم قبل الإسلام، وأما العرب العاربة فهم أبناء قحطان بن عابر من أبناء سام بن نوح، الذي يُقال إنه أول من ملك أرض اليمن ولبس التاج، كما يذكر ذلك أكثر النسابين، وكان موطنهم بلاد اليمن، وأطلق على نسل قحطان القحطانيين، وأنجب قحطان - جد أعراب الجنوب - ابنه يعرب الذي يقال إنه أول من اتخذ العربية لسانًا ولقبه الشعراء بـرب الفصاحة، فقال بعضهم: : فما مثل قحطان السماحة والندى ولا كابنــه رب الفصــاحة يعـــــرب أما العرب المستعربة، ويقال لهم العدنانيون، وهم من نسل إسماعيل بن إبراهيم عليهما السلام، الذي تزوج من رعلة الجرهمية، فتعلم من أهلها العربية، فسموا المستعربة؛ لأن إسماعيل كان يتكلم اللغة العبرانية (لغة ما بين النهرين)، وهم جمهور العرب الذين يسكنون وسط جزيرة العرب وبلاد الحجاز إلى بادية الشام، وصار نسلهم من العرب، واندمجوا فيهم، وصار هذان اللفظان (القحطانيون والعدنانيون) يرادفان عرب الجنوب وعرب الشمال.
اقرأ الفقرة التالية ثم اختر البديل المناسب لـ [فراغ] الذي يكمل الجملة بشكل صحيح
 سكن العدنانيون [فراغ]. الجزيرة.",,C,شمال,جنوب,وسط,خارج,,0
11726,https://www.madinaharabic.com/quiz/,,Language,Arabic Language (General),,"يعود تاريخ العرب إلى آلاف السنين، وقسمهم المؤرخون إلى ثلاثة أنواع هم العرب البائدة والعرب العاربة والعرب المستعربة، فمن هم العرب؟؟، أما العرب البائدة: فهم مثل أقوام: عاد، وثمود، وجُرهُم، وأطلق عليهم اسم البائدة لقدمهم النسبي، ولاندثارهم قبل الإسلام، وأما العرب العاربة فهم أبناء قحطان بن عابر من أبناء سام بن نوح، الذي يُقال إنه أول من ملك أرض اليمن ولبس التاج، كما يذكر ذلك أكثر النسابين، وكان موطنهم بلاد اليمن، وأطلق على نسل قحطان القحطانيين، وأنجب قحطان - جد أعراب الجنوب - ابنه يعرب الذي يقال إنه أول من اتخذ العربية لسانًا ولقبه الشعراء بـرب الفصاحة، فقال بعضهم: : فما مثل قحطان السماحة والندى ولا كابنــه رب الفصــاحة يعـــــرب أما العرب المستعربة، ويقال لهم العدنانيون، وهم من نسل إسماعيل بن إبراهيم عليهما السلام، الذي تزوج من رعلة الجرهمية، فتعلم من أهلها العربية، فسموا المستعربة؛ لأن إسماعيل كان يتكلم اللغة العبرانية (لغة ما بين النهرين)، وهم جمهور العرب الذين يسكنون وسط جزيرة العرب وبلاد الحجاز إلى بادية الشام، وصار نسلهم من العرب، واندمجوا فيهم، وصار هذان اللفظان (القحطانيون والعدنانيون) يرادفان عرب الجنوب وعرب الشمال.
اقرأ الفقرة التالية ثم اختر البديل المناسب لـ [فراغ] الذي يكمل الجملة بشكل صحيح
 أول مَنْ اِتَّخَذَ العربية لُغة هو [فراغ].",,B,قحطان,يعرب,سام,عدنان,,0
11727,https://www.madinaharabic.com/quiz/,,Language,Arabic Language (General),,"يعود تاريخ العرب إلى آلاف السنين، وقسمهم المؤرخون إلى ثلاثة أنواع هم العرب البائدة والعرب العاربة والعرب المستعربة، فمن هم العرب؟؟، أما العرب البائدة: فهم مثل أقوام: عاد، وثمود، وجُرهُم، وأطلق عليهم اسم البائدة لقدمهم النسبي، ولاندثارهم قبل الإسلام، وأما العرب العاربة فهم أبناء قحطان بن عابر من أبناء سام بن نوح، الذي يُقال إنه أول من ملك أرض اليمن ولبس التاج، كما يذكر ذلك أكثر النسابين، وكان موطنهم بلاد اليمن، وأطلق على نسل قحطان القحطانيين، وأنجب قحطان - جد أعراب الجنوب - ابنه يعرب الذي يقال إنه أول من اتخذ العربية لسانًا ولقبه الشعراء بـرب الفصاحة، فقال بعضهم: : فما مثل قحطان السماحة والندى ولا كابنــه رب الفصــاحة يعـــــرب أما العرب المستعربة، ويقال لهم العدنانيون، وهم من نسل إسماعيل بن إبراهيم عليهما السلام، الذي تزوج من رعلة الجرهمية، فتعلم من أهلها العربية، فسموا المستعربة؛ لأن إسماعيل كان يتكلم اللغة العبرانية (لغة ما بين النهرين)، وهم جمهور العرب الذين يسكنون وسط جزيرة العرب وبلاد الحجاز إلى بادية الشام، وصار نسلهم من العرب، واندمجوا فيهم، وصار هذان اللفظان (القحطانيون والعدنانيون) يرادفان عرب الجنوب وعرب الشمال.
اقرأ الفقرة التالية ثم اختر البديل المناسب لـ [فراغ] الذي يكمل الجملة بشكل صحيح
 العرب المستعربة هم أبناء [فراغ] .",,D,قحطان,يعرب,سام,إسماعيل,,0
11728,https://www.madinaharabic.com/quiz/,,Language,Arabic Language (General),,"يعود تاريخ العرب إلى آلاف السنين، وقسمهم المؤرخون إلى ثلاثة أنواع هم العرب البائدة والعرب العاربة والعرب المستعربة، فمن هم العرب؟؟، أما العرب البائدة: فهم مثل أقوام: عاد، وثمود، وجُرهُم، وأطلق عليهم اسم البائدة لقدمهم النسبي، ولاندثارهم قبل الإسلام، وأما العرب العاربة فهم أبناء قحطان بن عابر من أبناء سام بن نوح، الذي يُقال إنه أول من ملك أرض اليمن ولبس التاج، كما يذكر ذلك أكثر النسابين، وكان موطنهم بلاد اليمن، وأطلق على نسل قحطان القحطانيين، وأنجب قحطان - جد أعراب الجنوب - ابنه يعرب الذي يقال إنه أول من اتخذ العربية لسانًا ولقبه الشعراء بـرب الفصاحة، فقال بعضهم: : فما مثل قحطان السماحة والندى ولا كابنــه رب الفصــاحة يعـــــرب أما العرب المستعربة، ويقال لهم العدنانيون، وهم من نسل إسماعيل بن إبراهيم عليهما السلام، الذي تزوج من رعلة الجرهمية، فتعلم من أهلها العربية، فسموا المستعربة؛ لأن إسماعيل كان يتكلم اللغة العبرانية (لغة ما بين النهرين)، وهم جمهور العرب الذين يسكنون وسط جزيرة العرب وبلاد الحجاز إلى بادية الشام، وصار نسلهم من العرب، واندمجوا فيهم، وصار هذان اللفظان (القحطانيون والعدنانيون) يرادفان عرب الجنوب وعرب الشمال.
اقرأ الفقرة التالية ثم اختر البديل المناسب لـ [فراغ] الذي يكمل الجملة بشكل صحيح
 سُمِّيَ العدنانيون بعرب [فراغ].",,B,الجنوب,الشمال,الوسط,الشام,,0
11729,https://www.madinaharabic.com/quiz/,,Language,Arabic Language (General),,"العلم نور لأنه يكشف للإنسان غموض الأشياء فيوضحها ويبين أسبابها ونتائجها ويجعل نوافذ الكون مفتوحةً أمامه للإستفادة منه والسيطرة عليه حتى يحقق الهدف الأسمى للحياةِ ألا وهو إعمار الكون أُما الجهلُ فهو الظلمةُ ذاتها وهو أشبه بالإقامةٍ في غرفةٍ لا يعرف الجالس فيها أين بابها ونوافذها بل أنه لا يعرف شيئًا عما يجري حولها وإذا سمع ضجة في الخارج حسبها صاعقة وإذا مر به تيار هواءٍ ظنه أشباحًا. العالِمُ مثل الشخص الذي يحمل في يده مصباحًا ثم يدخل كهفًا مظلمًا فيكشف له المصباح كل ما يصل إليه الضوءُ، عندئذ يعرف طول الكهف وعرضه وعمقه وهكذا يفتحُ العالِم الطريق لفائدة الناس. أما الجاهلُ فكسولٌ لا يكاد يبرح مكانه الذي ولد فيه ولا يأكل إلا مما تنبته الأرض من حوله، وهو في كثير من الأحيان يقارن نفسه بالآخرين وهذا يدفعه إلى العمل وإجهاد نفسه وهو لا يريد ذلك ولا يرغب فيه.
اقرأ الفقرة التالية ثم اختر البديل المناسب لـ [فراغ] الذي يكمل الجملة بشكل صحيح
 مضاد كلمة الغموض[فراغ].",,B,الظهور,الوضوح,الإبانة,الفصاحة,,0
11730,https://www.madinaharabic.com/quiz/,,Language,Arabic Language (General),,"العلم نور لأنه يكشف للإنسان غموض الأشياء فيوضحها ويبين أسبابها ونتائجها ويجعل نوافذ الكون مفتوحةً أمامه للإستفادة منه والسيطرة عليه حتى يحقق الهدف الأسمى للحياةِ ألا وهو إعمار الكون أُما الجهلُ فهو الظلمةُ ذاتها وهو أشبه بالإقامةٍ في غرفةٍ لا يعرف الجالس فيها أين بابها ونوافذها بل أنه لا يعرف شيئًا عما يجري حولها وإذا سمع ضجة في الخارج حسبها صاعقة وإذا مر به تيار هواءٍ ظنه أشباحًا. العالِمُ مثل الشخص الذي يحمل في يده مصباحًا ثم يدخل كهفًا مظلمًا فيكشف له المصباح كل ما يصل إليه الضوءُ، عندئذ يعرف طول الكهف وعرضه وعمقه وهكذا يفتحُ العالِم الطريق لفائدة الناس. أما الجاهلُ فكسولٌ لا يكاد يبرح مكانه الذي ولد فيه ولا يأكل إلا مما تنبته الأرض من حوله، وهو في كثير من الأحيان يقارن نفسه بالآخرين وهذا يدفعه إلى العمل وإجهاد نفسه وهو لا يريد ذلك ولا يرغب فيه.
اقرأ الفقرة التالية ثم اختر البديل المناسب لـ [فراغ] الذي يكمل الجملة بشكل صحيح
 المقصود بكلمة يبرح[فراغ].",,C,يمشي,يجلس,يغادر,يجري,,0
11731,https://www.madinaharabic.com/quiz/,,Language,Arabic Language (General),,"العلم نور لأنه يكشف للإنسان غموض الأشياء فيوضحها ويبين أسبابها ونتائجها ويجعل نوافذ الكون مفتوحةً أمامه للإستفادة منه والسيطرة عليه حتى يحقق الهدف الأسمى للحياةِ ألا وهو إعمار الكون أُما الجهلُ فهو الظلمةُ ذاتها وهو أشبه بالإقامةٍ في غرفةٍ لا يعرف الجالس فيها أين بابها ونوافذها بل أنه لا يعرف شيئًا عما يجري حولها وإذا سمع ضجة في الخارج حسبها صاعقة وإذا مر به تيار هواءٍ ظنه أشباحًا. العالِمُ مثل الشخص الذي يحمل في يده مصباحًا ثم يدخل كهفًا مظلمًا فيكشف له المصباح كل ما يصل إليه الضوءُ، عندئذ يعرف طول الكهف وعرضه وعمقه وهكذا يفتحُ العالِم الطريق لفائدة الناس. أما الجاهلُ فكسولٌ لا يكاد يبرح مكانه الذي ولد فيه ولا يأكل إلا مما تنبته الأرض من حوله، وهو في كثير من الأحيان يقارن نفسه بالآخرين وهذا يدفعه إلى العمل وإجهاد نفسه وهو لا يريد ذلك ولا يرغب فيه.
اقرأ الفقرة التالية ثم اختر البديل المناسب لـ [فراغ] الذي يكمل الجملة بشكل صحيح
 جمع كلمة صاعقة[فراغ] .",,D,صاعق,صعقة,صقيع,صواعق,,0
